id,geo,measurements,harmful,low,average,health_score,
7584,"MULTIPOLYGON(((-87.5540481427 41.7027499245, -87.5546617864 41.7019697808, -87.5558701358 41.7019779622, -87.5564648705 41.7027662878, -87.555851241 41.7035464406, -87.5546428622 41.7035382588, -87.5540481427 41.7027499245)))",392,2.806122448979592,93.87755102040816,9.11623,9.2145
7585,"MULTIPOLYGON(((-87.5522450901 41.7019533799, -87.5528587475 41.7011732463, -87.5540670808 41.7011814466, -87.5546617864 41.7019697808, -87.5540481427 41.7027499245, -87.55283978 41.7027417238, -87.5522450901 41.7019533799)))",156,0,100,6.66667,null
7586,"MULTIPOLYGON(((-87.5504230552 41.7027252843, -87.551036742 41.7019451604, -87.5522450901 41.7019533799, -87.55283978 41.7027417238, -87.5522261072 41.703521857, -87.5510177297 41.703513637, -87.5504230552 41.7027252843)))",324,2.4691358024691357,95.37037037037037,7.49537,9.2145
7587,"MULTIPOLYGON(((-87.5486200487 41.7019286832, -87.5492337494 41.7011485694, -87.5504420814 41.7011568077, -87.551036742 41.7019451604, -87.5504230552 41.7027252843, -87.5492146938 41.7027170455, -87.5486200487 41.7019286832)))",203,0,100,5.8197,10.594
7588,"MULTIPOLYGON(((-87.5467979721 41.7027005298, -87.547411703 41.7019204256, -87.5486200487 41.7019286832, -87.5492146938 41.7027170455, -87.5486009777 41.7034971589, -87.5473926026 41.7034889009, -87.5467979721 41.7027005298)))",6273,4.049099314522557,35.708592380041445,16.3039,9.2145
7589,"MULTIPOLYGON(((-87.5449950121 41.7019038722, -87.545608756 41.7011237781, -87.5468170863 41.7011320546, -87.547411703 41.7019204256, -87.5467979721 41.7027005298, -87.5455896124 41.7026922529, -87.5449950121 41.7019038722)))",901,0,55.826859045504996,10.1211,10.594
7590,"MULTIPOLYGON(((-87.5431728937 41.702675661, -87.5437866676 41.7018955765, -87.5449950121 41.7019038722, -87.5455896124 41.7026922529, -87.544975853 41.7034723466, -87.5437674792 41.7034640504, -87.5431728937 41.702675661)))",6240,1.2179487179487178,55.11217948717949,12.2757,8.78367
7591,"MULTIPOLYGON(((-87.5413699798 41.7018789469, -87.541983767 41.7010988725, -87.543192096 41.7011071871, -87.5437866676 41.7018955765, -87.5431728937 41.702675661, -87.5419645353 41.702667346, -87.5413699798 41.7018789469)))",978,1.4314928425357873,63.90593047034765,11.1615,7.715
7592,"MULTIPOLYGON(((-87.5395478203 41.7026506778, -87.5401616371 41.701870613, -87.5413699798 41.7018789469, -87.5419645353 41.702667346, -87.5413507326 41.7034474199, -87.5401423606 41.7034390856, -87.5395478203 41.7026506778)))",3288,6.052311435523114,46.35036496350365,13.7642,7.8785
7593,"MULTIPOLYGON(((-87.5377449521 41.7018539072, -87.5383587828 41.7010738526, -87.5395671107 41.7010822053, -87.5401616371 41.701870613, -87.5395478203 41.7026506778, -87.538339463 41.7026423247, -87.5377449521 41.7018539072)))",2103,3.4712315739419877,65.81074655254399,10.1352,7.715
7594,"MULTIPOLYGON(((-87.5359227511 41.7026255803, -87.5365366109 41.7018455352, -87.5377449521 41.7018539072, -87.538339463 41.7026423247, -87.5377256168 41.7034223788, -87.5365172463 41.7034140064, -87.5359227511 41.7026255803)))",867,0,67.58938869665513,8.40432,7.715
7595,"MULTIPOLYGON(((-87.5341199292 41.7018287532, -87.5347338029 41.7010487183, -87.5359421296 41.7010571091, -87.5365366109 41.7018455352, -87.5359227511 41.7026255803, -87.5347143951 41.702617189, -87.5341199292 41.7018287532)))",277,20.938628158844764,76.89530685920577,14.5025,7.4905
7596,"MULTIPOLYGON(((-87.5322976862 41.7026003684, -87.5329115893 41.7018203431, -87.5341199292 41.7018287532, -87.5347143951 41.702617189, -87.5341005059 41.7033972235, -87.5328921367 41.7033888129, -87.5322976862 41.7026003684)))",10556,6.7355058734369075,77.55778704054566,10.8539,7.266
7598,"MULTIPOLYGON(((-87.5286726262 41.7025750422, -87.5292865726 41.7017950367, -87.5304949107 41.7018034849, -87.5310893327 41.7025919391, -87.5304753993 41.7033719537, -87.5292670319 41.7033635051, -87.5286726262 41.7025750422)))",713,0,97.054698457223,6.47261,7.266
7600,"MULTIPOLYGON(((-87.5250475707 41.7025496017, -87.5256615603 41.7017696159, -87.5268698971 41.7017781022, -87.527464274 41.7025665748, -87.5268502976 41.7033465697, -87.5256419315 41.7033380829, -87.5250475707 41.7025496017)))",2035,0,98.37837837837837,5.53038,7.643
7618,"MULTIPOLYGON(((-87.8549324924 41.7059650135, -87.8555425457 41.7051832437, -87.8567510243 41.7051882618, -87.8573494791 41.7059750498, -87.8567394403 41.7067568291, -87.8555309324 41.7067518108, -87.8549324924 41.7059650135)))",4,0,100,10.1125,null
7619,"MULTIPOLYGON(((-87.8531255884 41.7051731695, -87.8537356559 41.7043914093, -87.85494412 41.7043964463, -87.8555425457 41.7051832437, -87.8549324924 41.7059650135, -87.853723999 41.7059599762, -87.8531255884 41.7051731695)))",1,0,100,10.37,null
7710,"MULTIPOLYGON(((-87.6881636914 41.7051497516, -87.6887757467 41.7043688809, -87.6899841758 41.7043756525, -87.6905805794 41.7051632951, -87.6899685389 41.7059441754, -87.6887600804 41.7059374034, -87.6881636914 41.7051497516)))",37,0,100,7.7027,null
7711,"MULTIPOLYGON(((-87.6863588894 41.7043552997, -87.686970958 41.7035744386, -87.6881793718 41.703581229, -87.6887757467 41.7043688809, -87.6881636914 41.7051497516, -87.6869552483 41.7051429608, -87.6863588894 41.7043552997)))",19,0,100,7.68421,null
7722,"MULTIPOLYGON(((-87.666411778 41.7050255728, -87.667024093 41.7042448199, -87.6682325152 41.7042518202, -87.6688286508 41.7050395737, -87.6682163497 41.7058203363, -87.6670078982 41.7058133356, -87.666411778 41.7050255728)))",51,0,100,9.03922,null
7727,"MULTIPOLYGON(((-87.6573567361 41.7041883602, -87.6579691521 41.7034076562, -87.6591775556 41.7034147516, -87.6597735731 41.7042025514, -87.6591611705 41.704983265, -87.6579527376 41.7049761692, -87.6573567361 41.7041883602)))",43,0,100,4.88372,null
7728,"MULTIPOLYGON(((-87.6555358732 41.7049619396, -87.6561483185 41.7041812456, -87.6573567361 41.7041883602, -87.6579527376 41.7049761692, -87.6573403063 41.7057568729, -87.6561318594 41.7057497578, -87.6555358732 41.7049619396)))",139,0,100,5.15827,null
7755,"MULTIPOLYGON(((-87.6066035767 41.7038786063, -87.6072165998 41.7030981776, -87.6084249843 41.7031058065, -87.609020375 41.7038938647, -87.6084073659 41.7046743031, -87.6071989521 41.7046666737, -87.6066035767 41.7038786063)))",20,0,100,6.75,null
7756,"MULTIPOLYGON(((-87.604782125 41.7046513767, -87.6053951774 41.703870958, -87.6066035767 41.7038786063, -87.6071989521 41.7046666737, -87.6065859136 41.705447102, -87.6053774849 41.7054394533, -87.604782125 41.7046513767)))",27,0,100,7.37037,null
7765,"MULTIPOLYGON(((-87.5884776445 41.7037625484, -87.5890908849 41.7029822182, -87.5902992625 41.7029900377, -87.5908944295 41.703778188, -87.5902812037 41.7045585279, -87.5890727967 41.7045507079, -87.5884776445 41.7037625484)))",8,0,100,0,null
7766,"MULTIPOLYGON(((-87.5866559838 41.7045350298, -87.5872692529 41.7037547096, -87.5884776445 41.7037625484, -87.5890727967 41.7045507079, -87.5884595409 41.7053310377, -87.58725112 41.7053231985, -87.5866559838 41.7045350298)))",5,0,100,0,null
7769,"MULTIPOLYGON(((-87.5812273023 41.7037153249, -87.5818406287 41.702935034, -87.5830490034 41.7029429298, -87.5836440808 41.7037311169, -87.5830307684 41.7045114174, -87.5818223643 41.7045035212, -87.5812273023 41.7037153249)))",20,0,100,8.5,null
7781,"MULTIPOLYGON(((-87.5594763794 41.70357091, -87.560089965 41.7027907374, -87.5612983313 41.7027988619, -87.5618931404 41.7035871594, -87.5612795679 41.7043673416, -87.5600711722 41.7043592167, -87.5594763794 41.70357091)))",91,0,95.6043956043956,6.19923,9.6285
7782,"MULTIPOLYGON(((-87.5576543833 41.7043429287, -87.5582679989 41.7035627662, -87.5594763794 41.70357091, -87.5600711722 41.7043592167, -87.5594575712 41.7051393888, -87.5582491613 41.7051312446, -87.5576543833 41.7043429287)))",348,0,96.26436781609195,6.86919,9.03067
7783,"MULTIPOLYGON(((-87.555851241 41.7035464406, -87.5564648705 41.7027662878, -87.5576732349 41.7027744504, -87.5582679989 41.7035627662, -87.5576543833 41.7043429287, -87.5564459896 41.7043347657, -87.555851241 41.7035464406)))",6,100,0,42.15,9.03067
7784,"MULTIPOLYGON(((-87.5540292031 41.7043184016, -87.5546428622 41.7035382588, -87.555851241 41.7035464406, -87.5564459896 41.7043347657, -87.5558323446 41.7051149181, -87.5546239365 41.7051067358, -87.5540292031 41.7043184016)))",44,0,70.45454545454545,7.90477,7.835
7785,"MULTIPOLYGON(((-87.5522261072 41.703521857, -87.55283978 41.7027417238, -87.5540481427 41.7027499245, -87.5546428622 41.7035382588, -87.5540292031 41.7043184016, -87.552820811 41.7043102004, -87.5522261072 41.703521857)))",25,20,80,13.478,9.2145
7787,"MULTIPOLYGON(((-87.5486009777 41.7034971589, -87.5492146938 41.7027170455, -87.5504230552 41.7027252843, -87.5510177297 41.703513637, -87.5504040275 41.70429376, -87.5491956367 41.7042855208, -87.5486009777 41.7034971589)))",22,27.272727272727273,50,15.6945,9.2145
7789,"MULTIPOLYGON(((-87.544975853 41.7034723466, -87.5455896124 41.7026922529, -87.5467979721 41.7027005298, -87.5473926026 41.7034889009, -87.5467788563 41.7042690042, -87.5455704672 41.7042607268, -87.544975853 41.7034723466)))",5116,3.596559812353401,32.52541047693511,18.2008,8.82367
7791,"MULTIPOLYGON(((-87.5413507326 41.7034474199, -87.5419645353 41.702667346, -87.5431728937 41.702675661, -87.5437674792 41.7034640504, -87.5431536898 41.7042441339, -87.5419453021 41.7042358185, -87.5413507326 41.7034474199)))",2149,1.5355979525360632,47.091670544439275,12.475,7.8785
7792,"MULTIPOLYGON(((-87.5395285283 41.7042191494, -87.5401423606 41.7034390856, -87.5413507326 41.7034474199, -87.5419453021 41.7042358185, -87.541331484 41.7050158919, -87.5401230825 41.7050075572, -87.5395285283 41.7042191494)))",103,0,19.41747572815534,16.5853,7.8785
7793,"MULTIPOLYGON(((-87.5377256168 41.7034223788, -87.538339463 41.7026423247, -87.5395478203 41.7026506778, -87.5401423606 41.7034390856, -87.5395285283 41.7042191494, -87.5383201417 41.7042107958, -87.5377256168 41.7034223788)))",616,21.103896103896105,26.948051948051948,19.205,7.715
7794,"MULTIPOLYGON(((-87.535903371 41.7041940505, -87.5365172463 41.7034140064, -87.5377256168 41.7034223788, -87.5383201417 41.7042107958, -87.5377062801 41.7049908495, -87.5364978802 41.7049824766, -87.535903371 41.7041940505)))",103,0,0,17.9282,null
7795,"MULTIPOLYGON(((-87.5341005059 41.7033972235, -87.5347143951 41.702617189, -87.5359227511 41.7026255803, -87.5365172463 41.7034140064, -87.535903371 41.7041940505, -87.5346949857 41.7041856588, -87.5341005059 41.7033972235)))",12235,7.764609726195341,82.19861054352268,10.1753,7.4905
7797,"MULTIPOLYGON(((-87.5304753993 41.7033719537, -87.5310893327 41.7025919391, -87.5322976862 41.7026003684, -87.5328921367 41.7033888129, -87.5322782181 41.7041688373, -87.5310698352 41.7041604074, -87.5304753993 41.7033719537)))",216,0,95.37037037037037,5.8119,7.266
7798,"MULTIPOLYGON(((-87.52865307 41.7041435097, -87.5292670319 41.7033635051, -87.5304753993 41.7033719537, -87.5310698352 41.7041604074, -87.5304558864 41.7049404217, -87.5292474896 41.7049319726, -87.52865307 41.7041435097)))",142,0,100,4.32873,null
7799,"MULTIPOLYGON(((-87.5268502976 41.7033465697, -87.527464274 41.7025665748, -87.5286726262 41.7025750422, -87.5292670319 41.7033635051, -87.52865307 41.7041435097, -87.5274446884 41.7041350417, -87.5268502976 41.7033465697)))",2101,0,99.04807234650167,4.13677,7.266
7800,"MULTIPOLYGON(((-87.5250279264 41.7041180678, -87.5256419315 41.7033380829, -87.5268502976 41.7033465697, -87.5274446884 41.7041350417, -87.5268306966 41.7049150362, -87.5256223011 41.704906549, -87.5250279264 41.7041180678)))",2011,0,92.49129786176032,6.17083,7.643
7819,"MULTIPOLYGON(((-87.8531139163 41.7067417361, -87.853723999 41.7059599762, -87.8549324924 41.7059650135, -87.8555309324 41.7067518108, -87.8549208639 41.7075335802, -87.8537123411 41.7075285427, -87.8531139163 41.7067417361)))",7,0,100,9.79714,null
7820,"MULTIPOLYGON(((-87.8512952975 41.7075184295, -87.8519054093 41.7067366796, -87.8531139163 41.7067417361, -87.8537123411 41.7075285427, -87.8531022433 41.7083103022, -87.8518937069 41.7083052455, -87.8512952975 41.7075184295)))",5,0,100,8.658,null
7910,"MULTIPOLYGON(((-87.6881480099 41.7067182737, -87.6887600804 41.7059374034, -87.6899685389 41.7059441754, -87.6905649565 41.706731818, -87.6899529007 41.7075126978, -87.6887444129 41.7075059255, -87.6881480099 41.7067182737)))",27,0,100,7.37037,null
7914,"MULTIPOLYGON(((-87.6808971811 41.706677336, -87.6815093379 41.7058965049, -87.6827177938 41.7059033531, -87.6833141221 41.7066910327, -87.6827019794 41.7074718733, -87.6814934941 41.7074650248, -87.6808971811 41.706677336)))",323,0,100,6.47988,null
7915,"MULTIPOLYGON(((-87.6790924268 41.7058827704, -87.6797045976 41.705101949, -87.6809130389 41.7051088161, -87.6815093379 41.7058965049, -87.6808971811 41.706677336, -87.6796887105 41.7066704685, -87.6790924268 41.7058827704)))",156,0,100,5.89103,null
7916,"MULTIPOLYGON(((-87.677271772 41.7066566955, -87.6778839723 41.7058758841, -87.6790924268 41.7058827704, -87.6796887105 41.7066704685, -87.6790765243 41.7074512895, -87.6778680405 41.7074444028, -87.677271772 41.7066566955)))",148,0,100,5,null
7917,"MULTIPOLYGON(((-87.6754670645 41.7058620734, -87.676079278 41.7050812716, -87.6772877178 41.7050881768, -87.6778839723 41.7058758841, -87.677271772 41.7066566955, -87.6760633028 41.70664979, -87.6754670645 41.7058620734)))",120,0,100,4.54167,null
7918,"MULTIPOLYGON(((-87.6736463668 41.7066359407, -87.6742586104 41.705855149, -87.6754670645 41.7058620734, -87.6760633028 41.70664979, -87.6754510739 41.7074305914, -87.6742425905 41.7074236666, -87.6736463668 41.7066359407)))",153,0,100,4.9281,null
7919,"MULTIPOLYGON(((-87.6718417044 41.705841262, -87.6724539627 41.7050604798, -87.6736624008 41.7050674231, -87.6742586104 41.705855149, -87.6736463668 41.7066359407, -87.6724378993 41.7066289971, -87.6718417044 41.705841262)))",101,0,100,4.56436,null
7920,"MULTIPOLYGON(((-87.6700209653 41.7066150716, -87.6706332523 41.7058342995, -87.6718417044 41.705841262, -87.6724378993 41.7066289971, -87.6718256257 41.7074097788, -87.6706171442 41.7074028159, -87.6700209653 41.7066150716)))",206,0,100,4.61651,null
7921,"MULTIPOLYGON(((-87.6682163497 41.7058203363, -87.6688286508 41.7050395737, -87.6700370873 41.7050465551, -87.6706332523 41.7058342995, -87.6700209653 41.7066150716, -87.6688124993 41.7066080898, -87.6682163497 41.7058203363)))",188,11.170212765957446,79.25531914893617,10.7553,null
7922,"MULTIPOLYGON(((-87.6663955678 41.7065940881, -87.6670078982 41.7058133356, -87.6682163497 41.7058203363, -87.6688124993 41.7066080898, -87.6682001829 41.7073888519, -87.666991702 41.7073818509, -87.6663955678 41.7065940881)))",351,0,100,5.1339,null
7923,"MULTIPOLYGON(((-87.664590998 41.7057992961, -87.6652033424 41.7050185533, -87.666411778 41.7050255728, -87.6670078982 41.7058133356, -87.6663955678 41.7065940881, -87.6651871029 41.7065870682, -87.664590998 41.7057992961)))",93,0,100,4.8172,null
7924,"MULTIPOLYGON(((-87.6627701739 41.7065729902, -87.6633825486 41.7057922574, -87.664590998 41.7057992961, -87.6651871029 41.7065870682, -87.6645747431 41.7073678107, -87.6633662644 41.7073607715, -87.6627701739 41.7065729902)))",217,0,100,5.52074,null
7926,"MULTIPOLYGON(((-87.6591447841 41.706551778, -87.659757202 41.7057710648, -87.6609656501 41.7057781417, -87.6615617105 41.7065659322, -87.6609493071 41.707346655, -87.6597408297 41.7073395777, -87.6591447841 41.706551778)))",313,0,100,5.1278,null
7927,"MULTIPOLYGON(((-87.6573403063 41.7057568729, -87.6579527376 41.7049761692, -87.6591611705 41.704983265, -87.659757202 41.7057710648, -87.6591447841 41.706551778, -87.6579363218 41.7065446818, -87.6573403063 41.7057568729)))",174,0,100,4.98851,null
7928,"MULTIPOLYGON(((-87.6555193987 41.7065304514, -87.6561318594 41.7057497578, -87.6573403063 41.7057568729, -87.6579363218 41.7065446818, -87.6573238752 41.707325385, -87.6561153989 41.7073182696, -87.6555193987 41.7065304514)))",590,0,95.76271186440678,6.47458,null
7930,"MULTIPOLYGON(((-87.6518940168 41.7065090105, -87.6525065208 41.7057283365, -87.6537149663 41.7057354897, -87.6543109373 41.7065233171, -87.6536984471 41.7073040007, -87.6524899723 41.7072968472, -87.6518940168 41.7065090105)))",18,0,100,5.66667,null
7932,"MULTIPOLYGON(((-87.6482686386 41.7064874552, -87.648881186 41.7057068009, -87.6500896304 41.7057139921, -87.6506855564 41.7065018381, -87.6500730231 41.707282502, -87.6488645493 41.7072753103, -87.6482686386 41.7064874552)))",18,0,100,8.16667,null
7934,"MULTIPOLYGON(((-87.6446432646 41.7064657855, -87.6452558554 41.7056851509, -87.6464642982 41.7056923802, -87.6470601804 41.7064802446, -87.6464476028 41.7072608889, -87.6452391306 41.7072536591, -87.6446432646 41.7064657855)))",14,0,50,11.9286,null
7936,"MULTIPOLYGON(((-87.6410178943 41.7064440015, -87.6416305285 41.7056633865, -87.6428389702 41.705670654, -87.6434348075 41.7064585369, -87.6428221867 41.7072391615, -87.6416137156 41.7072318936, -87.6410178943 41.7064440015)))",20,0,100,5.55,null
7938,"MULTIPOLYGON(((-87.637392528 41.7064221031, -87.6380052058 41.7056415078, -87.6392136466 41.7056488134, -87.6398094388 41.7064367147, -87.639196775 41.7072173197, -87.6379883048 41.7072100136, -87.637392528 41.7064221031)))",13,0,100,5.84615,null
7940,"MULTIPOLYGON(((-87.633767166 41.7064000903, -87.634379887 41.7056195147, -87.6355883266 41.7056268584, -87.6361840739 41.7064147782, -87.6355713669 41.7071953635, -87.6343628979 41.7071880194, -87.633767166 41.7064000903)))",13,0,100,6.15385,null
7942,"MULTIPOLYGON(((-87.6301418087 41.7063779632, -87.630754573 41.7055974072, -87.6319630105 41.7056047891, -87.632558713 41.7063927273, -87.6319459627 41.707173293, -87.6307374959 41.7071659107, -87.6301418087 41.7063779632)))",11,0,100,5.36364,null
7944,"MULTIPOLYGON(((-87.6265164539 41.7063557218, -87.6271292623 41.7055751855, -87.6283376986 41.7055826054, -87.6289333564 41.7063705621, -87.6283205627 41.7071511081, -87.627112097 41.7071436877, -87.6265164539 41.7063557218)))",2,0,100,5,null
7957,"MULTIPOLYGON(((-87.6029606305 41.7054241178, -87.6035737123 41.7046437092, -87.604782125 41.7046513767, -87.6053774849 41.7054394533, -87.6047644171 41.7062198716, -87.6035559751 41.7062122036, -87.6029606305 41.7054241178)))",52,0,100,6.30769,null
7958,"MULTIPOLYGON(((-87.601139092 41.7061968296, -87.6017522041 41.705416431, -87.6029606305 41.7054241178, -87.6035559751 41.7062122036, -87.6029428779 41.7069926118, -87.6017344221 41.7069849246, -87.601139092 41.7061968296)))",31,0,100,7.48387,null
7966,"MULTIPOLYGON(((-87.5866378355 41.7061035183, -87.58725112 41.7053231985, -87.5884595409 41.7053310377, -87.5890547071 41.7061191972, -87.5884414359 41.7068995266, -87.5872329856 41.7068916869, -87.5866378355 41.7061035183)))",5,0,100,0,null
7968,"MULTIPOLYGON(((-87.583012532 41.7060799045, -87.5836258598 41.7052996045, -87.5848342798 41.7053074819, -87.5854294008 41.7060956597, -87.5848160867 41.7068759694, -87.5836076374 41.7068680916, -87.583012532 41.7060799045)))",22,0,100,7.5,null
7969,"MULTIPOLYGON(((-87.5812090225 41.7052838116, -87.5818223643 41.7045035212, -87.5830307684 41.7045114174, -87.5836258598 41.7052996045, -87.583012532 41.7060799045, -87.5818040986 41.7060720079, -87.5812090225 41.7052838116)))",18,0,100,6.77778,null
7981,"MULTIPOLYGON(((-87.5594575712 41.7051393888, -87.5600711722 41.7043592167, -87.5612795679 41.7043673416, -87.5618743909 41.7051556391, -87.5612608029 41.7059358209, -87.5600523778 41.7059276955, -87.5594575712 41.7051393888)))",88,0,94.31818181818181,7.05898,9.6285
7982,"MULTIPOLYGON(((-87.5576355303 41.7059114067, -87.5582491613 41.7051312446, -87.5594575712 41.7051393888, -87.5600523778 41.7059276955, -87.5594387614 41.7067078672, -87.5582303222 41.7066997226, -87.5576355303 41.7059114067)))",493,0.2028397565922921,92.0892494929006,6.59018,9.03067
7984,"MULTIPOLYGON(((-87.5540102619 41.7058868781, -87.5546239365 41.7051067358, -87.5558323446 41.7051149181, -87.5564271072 41.7059032432, -87.5558134468 41.7066833952, -87.5546050093 41.7066752124, -87.5540102619 41.7058868781)))",475,0,96.42105263157895,2.50617,8.249
7992,"MULTIPOLYGON(((-87.5395092348 41.7057876206, -87.5401230825 41.7050075572, -87.541331484 41.7050158919, -87.5419260673 41.7058042905, -87.5413122337 41.7065843636, -87.540103803 41.7065760283, -87.5395092348 41.7057876206)))",19,0,100,8.81526,7.8785
7993,"MULTIPOLYGON(((-87.5377062801 41.7049908495, -87.5383201417 41.7042107958, -87.5395285283 41.7042191494, -87.5401230825 41.7050075572, -87.5395092348 41.7057876206, -87.5383008188 41.7057792665, -87.5377062801 41.7049908495)))",84,0,0,17.879,null
7994,"MULTIPOLYGON(((-87.5358839894 41.7057625203, -87.5364978802 41.7049824766, -87.5377062801 41.7049908495, -87.5383008188 41.7057792665, -87.5376869418 41.7065593198, -87.5364785125 41.7065509464, -87.5358839894 41.7057625203)))",17,0,100,7.63588,7.715
7995,"MULTIPOLYGON(((-87.534081081 41.7049656928, -87.5346949857 41.7041856588, -87.535903371 41.7041940505, -87.5364978802 41.7049824766, -87.5358839894 41.7057625203, -87.5346755747 41.7057541281, -87.534081081 41.7049656928)))",8113,6.976457537285838,86.60175027733267,9.24656,7.4905
7997,"MULTIPOLYGON(((-87.5304558864 41.7049404217, -87.5310698352 41.7041604074, -87.5322782181 41.7041688373, -87.5328726824 41.7049572818, -87.5322587484 41.7057373057, -87.5310503362 41.7057288754, -87.5304558864 41.7049404217)))",39,0,100,3.72077,null
7998,"MULTIPOLYGON(((-87.5286335123 41.7057119767, -87.5292474896 41.7049319726, -87.5304558864 41.7049404217, -87.5310503362 41.7057288754, -87.5304363719 41.7065088892, -87.5292279457 41.7065004396, -87.5286335123 41.7057119767)))",663,0,79.78883861236802,6.26053,null
7999,"MULTIPOLYGON(((-87.5268306966 41.7049150362, -87.5274446884 41.7041350417, -87.52865307 41.7041435097, -87.5292474896 41.7049319726, -87.5286335123 41.7057119767, -87.5274251013 41.7057035083, -87.5268306966 41.7049150362)))",32461,1.7713563969070576,87.49884476756723,7.6027,7.643
8000,"MULTIPOLYGON(((-87.5250082806 41.7056865334, -87.5256223011 41.704906549, -87.5268306966 41.7049150362, -87.5274251013 41.7057035083, -87.526811094 41.7064835023, -87.5256026692 41.7064750146, -87.5250082806 41.7056865334)))",1364,0,83.21114369501467,4.76038,8.02
8020,"MULTIPOLYGON(((-87.8512835799 41.709086995, -87.8518937069 41.7083052455, -87.8531022433 41.7083103022, -87.8537006823 41.7090971087, -87.8530905693 41.7098788679, -87.8518820035 41.7098738109, -87.8512835799 41.709086995)))",7,0,100,9.28,null
8109,"MULTIPOLYGON(((-87.6899529007 41.7075126978, -87.6905649565 41.706731818, -87.6917734301 41.706738571, -87.6923698773 41.7075262043, -87.6917578353 41.7083070938, -87.6905493325 41.7083003404, -87.6899529007 41.7075126978)))",13,0,100,7,null
8110,"MULTIPOLYGON(((-87.688132327 41.7082867954, -87.6887444129 41.7075059255, -87.6899529007 41.7075126978, -87.6905493325 41.7083003404, -87.6899372613 41.7090812199, -87.6887287441 41.7090744472, -87.688132327 41.7082867954)))",8,0,100,6,null
8114,"MULTIPOLYGON(((-87.6808813221 41.7082458554, -87.6814934941 41.7074650248, -87.6827019794 41.7074718733, -87.6832983218 41.7082595529, -87.6826861638 41.7090403931, -87.6814776492 41.7090335442, -87.6808813221 41.7082458554)))",15,0,100,5.53333,null
8122,"MULTIPOLYGON(((-87.6663793563 41.708162603, -87.666991702 41.7073818509, -87.6682001829 41.7073888519, -87.6687963466 41.7081766055, -87.6681840149 41.7089573672, -87.6669755046 41.7089503657, -87.6663793563 41.708162603)))",24,0,100,8.5,null
8123,"MULTIPOLYGON(((-87.6645747431 41.7073678107, -87.6651871029 41.7065870682, -87.6663955678 41.7065940881, -87.666991702 41.7073818509, -87.6663793563 41.708162603, -87.665170862 41.7081555827, -87.6645747431 41.7073678107)))",16,0,100,5.5,null
8125,"MULTIPOLYGON(((-87.6609493071 41.707346655, -87.6615617105 41.7065659322, -87.6627701739 41.7065729902, -87.6633662644 41.7073607715, -87.6627538743 41.708141504, -87.6615453816 41.7081344455, -87.6609493071 41.707346655)))",131,0,100,5.41221,null
8127,"MULTIPOLYGON(((-87.6573238752 41.707325385, -87.6579363218 41.7065446818, -87.6591447841 41.706551778, -87.6597408297 41.7073395777, -87.6591283965 41.7081202906, -87.6579199048 41.708113194, -87.6573238752 41.707325385)))",206,0,100,5.36408,null
8129,"MULTIPOLYGON(((-87.6536984471 41.7073040007, -87.6543109373 41.7065233171, -87.6555193987 41.7065304514, -87.6561153989 41.7073182696, -87.6555029229 41.7080989628, -87.6542944321 41.7080918281, -87.6536984471 41.7073040007)))",42,0,100,6.04762,null
8131,"MULTIPOLYGON(((-87.6500730231 41.707282502, -87.6506855564 41.7065018381, -87.6518940168 41.7065090105, -87.6524899723 41.7072968472, -87.6518774529 41.7080775207, -87.6506689632 41.7080703479, -87.6500730231 41.707282502)))",17,0,100,7.23529,null
8133,"MULTIPOLYGON(((-87.6464476028 41.7072608889, -87.6470601804 41.7064802446, -87.6482686386 41.7064874552, -87.6488645493 41.7072753103, -87.6482519866 41.7080559642, -87.6470434991 41.7080487533, -87.6464476028 41.7072608889)))",18,0,100,9,null
8135,"MULTIPOLYGON(((-87.6428221867 41.7072391615, -87.6434348075 41.7064585369, -87.6446432646 41.7064657855, -87.6452391306 41.7072536591, -87.6446265244 41.7080342933, -87.643418038 41.7080270443, -87.6428221867 41.7072391615)))",23,0,100,7.3913,null
8137,"MULTIPOLYGON(((-87.639196775 41.7072173197, -87.6398094388 41.7064367147, -87.6410178943 41.7064440015, -87.6416137156 41.7072318936, -87.6410010661 41.7080125081, -87.6397925812 41.708005221, -87.639196775 41.7072173197)))",21,0,100,6.33333,null
8139,"MULTIPOLYGON(((-87.6355713669 41.7071953635, -87.6361840739 41.7064147782, -87.637392528 41.7064221031, -87.6379883048 41.7072100136, -87.6373756117 41.7079906085, -87.6361671282 41.7079832833, -87.6355713669 41.7071953635)))",23,0,100,6.08696,null
8141,"MULTIPOLYGON(((-87.6319459627 41.707173293, -87.632558713 41.7063927273, -87.633767166 41.7064000903, -87.6343628979 41.7071880194, -87.6337501616 41.7079685946, -87.6325416792 41.7079612312, -87.6319459627 41.707173293)))",23,0,69.56521739130434,9.08696,null
8143,"MULTIPOLYGON(((-87.6283205627 41.7071511081, -87.6289333564 41.7063705621, -87.6301418087 41.7063779632, -87.6307374959 41.7071659107, -87.6301247162 41.7079464663, -87.6289162345 41.7079390648, -87.6283205627 41.7071511081)))",22,0,100,5.22727,null
8144,"MULTIPOLYGON(((-87.6264992733 41.7079242236, -87.627112097 41.7071436877, -87.6283205627 41.7071511081, -87.6289162345 41.7079390648, -87.6283034254 41.7087196103, -87.6270949304 41.7087121895, -87.6264992733 41.7079242236)))",10,0,100,4.5,null
