id,geometry
340,"POLYGON ((-87.68220835576619 41.84531691575268, -87.69052789533885 41.84051362734088, -87.69052789533885 41.83090705051727, -87.68220835576619 41.82610376210547, -87.67388881619354 41.83090705051727, -87.67388881619354 41.84051362734088, -87.68220835576619 41.84531691575268))"
341,"POLYGON ((-87.66556927662089 41.84531691575268, -87.67388881619354 41.84051362734088, -87.67388881619354 41.83090705051727, -87.66556927662089 41.82610376210547, -87.65724973704823 41.83090705051727, -87.65724973704823 41.84051362734088, -87.66556927662089 41.84531691575268))"
342,"POLYGON ((-87.64893019747558 41.84531691575268, -87.65724973704823 41.84051362734088, -87.65724973704823 41.83090705051727, -87.64893019747558 41.82610376210547, -87.64061065790293 41.83090705051727, -87.64061065790293 41.84051362734088, -87.64893019747558 41.84531691575268))"
343,"POLYGON ((-87.63229111833027 41.84531691575268, -87.64061065790293 41.84051362734088, -87.64061065790293 41.83090705051727, -87.63229111833027 41.82610376210547, -87.62397157875762 41.83090705051727, -87.62397157875762 41.84051362734088, -87.63229111833027 41.84531691575268))"
344,"POLYGON ((-87.61565203918497 41.84531691575268, -87.62397157875762 41.84051362734088, -87.62397157875762 41.83090705051727, -87.61565203918497 41.82610376210547, -87.60733249961231 41.83090705051727, -87.60733249961231 41.84051362734088, -87.61565203918497 41.84531691575268))"
345,"POLYGON ((-87.59901296003966 41.84531691575268, -87.60733249961231 41.84051362734088, -87.60733249961231 41.83090705051727, -87.59901296003966 41.82610376210547, -87.59069342046701 41.83090705051727, -87.59069342046701 41.84051362734088, -87.59901296003966 41.84531691575268))"
346,"POLYGON ((-87.58237388089435 41.84531691575268, -87.59069342046701 41.84051362734088, -87.59069342046701 41.83090705051727, -87.58237388089435 41.82610376210547, -87.5740543413217 41.83090705051727, -87.5740543413217 41.84051362734088, -87.58237388089435 41.84531691575268))"
347,"POLYGON ((-87.56573480174904 41.84531691575268, -87.5740543413217 41.84051362734088, -87.5740543413217 41.83090705051727, -87.56573480174904 41.82610376210547, -87.55741526217639 41.83090705051727, -87.55741526217639 41.84051362734088, -87.56573480174904 41.84531691575268))"
348,"POLYGON ((-87.54909572260374 41.84531691575268, -87.55741526217639 41.84051362734088, -87.55741526217639 41.83090705051727, -87.54909572260374 41.82610376210547, -87.54077618303108 41.83090705051727, -87.54077618303108 41.84051362734088, -87.54909572260374 41.84531691575268))"
349,"POLYGON ((-87.53245664345843 41.84531691575268, -87.54077618303108 41.84051362734088, -87.54077618303108 41.83090705051727, -87.53245664345843 41.82610376210547, -87.52413710388578 41.83090705051727, -87.52413710388578 41.84051362734088, -87.53245664345843 41.84531691575268))"
350,"POLYGON ((-87.94011408251845 41.83090705051728, -87.9484336220911 41.82610376210548, -87.9484336220911 41.81649718528186, -87.94011408251845 41.81169389687006, -87.9317945429458 41.81649718528186, -87.9317945429458 41.82610376210548, -87.94011408251845 41.83090705051728))"
351,"POLYGON ((-87.92347500337314 41.83090705051728, -87.9317945429458 41.82610376210548, -87.9317945429458 41.81649718528186, -87.92347500337314 41.81169389687006, -87.91515546380049 41.81649718528186, -87.91515546380049 41.82610376210548, -87.92347500337314 41.83090705051728))"
352,"POLYGON ((-87.90683592422783 41.83090705051728, -87.91515546380049 41.82610376210548, -87.91515546380049 41.81649718528186, -87.90683592422783 41.81169389687006, -87.89851638465518 41.81649718528186, -87.89851638465518 41.82610376210548, -87.90683592422783 41.83090705051728))"
353,"POLYGON ((-87.89019684508253 41.83090705051728, -87.89851638465518 41.82610376210548, -87.89851638465518 41.81649718528186, -87.89019684508253 41.81169389687006, -87.88187730550987 41.81649718528186, -87.88187730550987 41.82610376210548, -87.89019684508253 41.83090705051728))"
354,"POLYGON ((-87.87355776593722 41.83090705051728, -87.88187730550987 41.82610376210548, -87.88187730550987 41.81649718528186, -87.87355776593722 41.81169389687006, -87.86523822636457 41.81649718528186, -87.86523822636457 41.82610376210548, -87.87355776593722 41.83090705051728))"
355,"POLYGON ((-87.85691868679191 41.83090705051728, -87.86523822636457 41.82610376210548, -87.86523822636457 41.81649718528186, -87.85691868679191 41.81169389687006, -87.84859914721926 41.81649718528186, -87.84859914721926 41.82610376210548, -87.85691868679191 41.83090705051728))"
356,"POLYGON ((-87.84027960764661 41.83090705051728, -87.84859914721926 41.82610376210548, -87.84859914721926 41.81649718528186, -87.84027960764661 41.81169389687006, -87.83196006807395 41.81649718528186, -87.83196006807395 41.82610376210548, -87.84027960764661 41.83090705051728))"
357,"POLYGON ((-87.8236405285013 41.83090705051728, -87.83196006807395 41.82610376210548, -87.83196006807395 41.81649718528186, -87.8236405285013 41.81169389687006, -87.81532098892865 41.81649718528186, -87.81532098892865 41.82610376210548, -87.8236405285013 41.83090705051728))"
358,"POLYGON ((-87.80700144935599 41.83090705051728, -87.81532098892865 41.82610376210548, -87.81532098892865 41.81649718528186, -87.80700144935599 41.81169389687006, -87.79868190978334 41.81649718528186, -87.79868190978334 41.82610376210548, -87.80700144935599 41.83090705051728))"
359,"POLYGON ((-87.79036237021069 41.83090705051728, -87.79868190978334 41.82610376210548, -87.79868190978334 41.81649718528186, -87.79036237021069 41.81169389687006, -87.78204283063803 41.81649718528186, -87.78204283063803 41.82610376210548, -87.79036237021069 41.83090705051728))"
360,"POLYGON ((-87.77372329106538 41.83090705051728, -87.78204283063803 41.82610376210548, -87.78204283063803 41.81649718528186, -87.77372329106538 41.81169389687006, -87.76540375149273 41.81649718528186, -87.76540375149273 41.82610376210548, -87.77372329106538 41.83090705051728))"
361,"POLYGON ((-87.75708421192007 41.83090705051728, -87.76540375149273 41.82610376210548, -87.76540375149273 41.81649718528186, -87.75708421192007 41.81169389687006, -87.74876467234742 41.81649718528186, -87.74876467234742 41.82610376210548, -87.75708421192007 41.83090705051728))"
362,"POLYGON ((-87.74044513277477 41.83090705051728, -87.74876467234742 41.82610376210548, -87.74876467234742 41.81649718528186, -87.74044513277477 41.81169389687006, -87.73212559320211 41.81649718528186, -87.73212559320211 41.82610376210548, -87.74044513277477 41.83090705051728))"
363,"POLYGON ((-87.72380605362946 41.83090705051728, -87.73212559320211 41.82610376210548, -87.73212559320211 41.81649718528186, -87.72380605362946 41.81169389687006, -87.71548651405681 41.81649718528186, -87.71548651405681 41.82610376210548, -87.72380605362946 41.83090705051728))"
364,"POLYGON ((-87.70716697448415 41.83090705051728, -87.71548651405681 41.82610376210548, -87.71548651405681 41.81649718528186, -87.70716697448415 41.81169389687006, -87.6988474349115 41.81649718528186, -87.6988474349115 41.82610376210548, -87.70716697448415 41.83090705051728))"
365,"POLYGON ((-87.69052789533885 41.83090705051728, -87.6988474349115 41.82610376210548, -87.6988474349115 41.81649718528186, -87.69052789533885 41.81169389687006, -87.68220835576619 41.81649718528186, -87.68220835576619 41.82610376210548, -87.69052789533885 41.83090705051728))"
366,"POLYGON ((-87.67388881619354 41.83090705051728, -87.68220835576619 41.82610376210548, -87.68220835576619 41.81649718528186, -87.67388881619354 41.81169389687006, -87.66556927662089 41.81649718528186, -87.66556927662089 41.82610376210548, -87.67388881619354 41.83090705051728))"
367,"POLYGON ((-87.65724973704823 41.83090705051728, -87.66556927662089 41.82610376210548, -87.66556927662089 41.81649718528186, -87.65724973704823 41.81169389687006, -87.64893019747558 41.81649718528186, -87.64893019747558 41.82610376210548, -87.65724973704823 41.83090705051728))"
368,"POLYGON ((-87.64061065790293 41.83090705051728, -87.64893019747558 41.82610376210548, -87.64893019747558 41.81649718528186, -87.64061065790293 41.81169389687006, -87.63229111833027 41.81649718528186, -87.63229111833027 41.82610376210548, -87.64061065790293 41.83090705051728))"
369,"POLYGON ((-87.62397157875762 41.83090705051728, -87.63229111833027 41.82610376210548, -87.63229111833027 41.81649718528186, -87.62397157875762 41.81169389687006, -87.61565203918497 41.81649718528186, -87.61565203918497 41.82610376210548, -87.62397157875762 41.83090705051728))"
370,"POLYGON ((-87.60733249961231 41.83090705051728, -87.61565203918497 41.82610376210548, -87.61565203918497 41.81649718528186, -87.60733249961231 41.81169389687006, -87.59901296003966 41.81649718528186, -87.59901296003966 41.82610376210548, -87.60733249961231 41.83090705051728))"
371,"POLYGON ((-87.59069342046701 41.83090705051728, -87.59901296003966 41.82610376210548, -87.59901296003966 41.81649718528186, -87.59069342046701 41.81169389687006, -87.58237388089435 41.81649718528186, -87.58237388089435 41.82610376210548, -87.59069342046701 41.83090705051728))"
372,"POLYGON ((-87.5740543413217 41.83090705051728, -87.58237388089435 41.82610376210548, -87.58237388089435 41.81649718528186, -87.5740543413217 41.81169389687006, -87.56573480174904 41.81649718528186, -87.56573480174904 41.82610376210548, -87.5740543413217 41.83090705051728))"
373,"POLYGON ((-87.55741526217639 41.83090705051728, -87.56573480174904 41.82610376210548, -87.56573480174904 41.81649718528186, -87.55741526217639 41.81169389687006, -87.54909572260374 41.81649718528186, -87.54909572260374 41.82610376210548, -87.55741526217639 41.83090705051728))"
374,"POLYGON ((-87.54077618303108 41.83090705051728, -87.54909572260374 41.82610376210548, -87.54909572260374 41.81649718528186, -87.54077618303108 41.81169389687006, -87.53245664345843 41.81649718528186, -87.53245664345843 41.82610376210548, -87.54077618303108 41.83090705051728))"
375,"POLYGON ((-87.9317945429458 41.81649718528186, -87.94011408251845 41.81169389687006, -87.94011408251845 41.80208732004645, -87.9317945429458 41.79728403163465, -87.92347500337314 41.80208732004645, -87.92347500337314 41.81169389687006, -87.9317945429458 41.81649718528186))"
376,"POLYGON ((-87.91515546380049 41.81649718528186, -87.92347500337314 41.81169389687006, -87.92347500337314 41.80208732004645, -87.91515546380049 41.79728403163465, -87.90683592422783 41.80208732004645, -87.90683592422783 41.81169389687006, -87.91515546380049 41.81649718528186))"
377,"POLYGON ((-87.89851638465518 41.81649718528186, -87.90683592422783 41.81169389687006, -87.90683592422783 41.80208732004645, -87.89851638465518 41.79728403163465, -87.89019684508253 41.80208732004645, -87.89019684508253 41.81169389687006, -87.89851638465518 41.81649718528186))"
378,"POLYGON ((-87.88187730550987 41.81649718528186, -87.89019684508253 41.81169389687006, -87.89019684508253 41.80208732004645, -87.88187730550987 41.79728403163465, -87.87355776593722 41.80208732004645, -87.87355776593722 41.81169389687006, -87.88187730550987 41.81649718528186))"
379,"POLYGON ((-87.86523822636457 41.81649718528186, -87.87355776593722 41.81169389687006, -87.87355776593722 41.80208732004645, -87.86523822636457 41.79728403163465, -87.85691868679191 41.80208732004645, -87.85691868679191 41.81169389687006, -87.86523822636457 41.81649718528186))"
380,"POLYGON ((-87.84859914721926 41.81649718528186, -87.85691868679191 41.81169389687006, -87.85691868679191 41.80208732004645, -87.84859914721926 41.79728403163465, -87.84027960764661 41.80208732004645, -87.84027960764661 41.81169389687006, -87.84859914721926 41.81649718528186))"
381,"POLYGON ((-87.83196006807395 41.81649718528186, -87.84027960764661 41.81169389687006, -87.84027960764661 41.80208732004645, -87.83196006807395 41.79728403163465, -87.8236405285013 41.80208732004645, -87.8236405285013 41.81169389687006, -87.83196006807395 41.81649718528186))"
382,"POLYGON ((-87.81532098892865 41.81649718528186, -87.8236405285013 41.81169389687006, -87.8236405285013 41.80208732004645, -87.81532098892865 41.79728403163465, -87.80700144935599 41.80208732004645, -87.80700144935599 41.81169389687006, -87.81532098892865 41.81649718528186))"
383,"POLYGON ((-87.79868190978334 41.81649718528186, -87.80700144935599 41.81169389687006, -87.80700144935599 41.80208732004645, -87.79868190978334 41.79728403163465, -87.79036237021069 41.80208732004645, -87.79036237021069 41.81169389687006, -87.79868190978334 41.81649718528186))"
384,"POLYGON ((-87.78204283063803 41.81649718528186, -87.79036237021069 41.81169389687006, -87.79036237021069 41.80208732004645, -87.78204283063803 41.79728403163465, -87.77372329106538 41.80208732004645, -87.77372329106538 41.81169389687006, -87.78204283063803 41.81649718528186))"
385,"POLYGON ((-87.76540375149273 41.81649718528186, -87.77372329106538 41.81169389687006, -87.77372329106538 41.80208732004645, -87.76540375149273 41.79728403163465, -87.75708421192007 41.80208732004645, -87.75708421192007 41.81169389687006, -87.76540375149273 41.81649718528186))"
386,"POLYGON ((-87.74876467234742 41.81649718528186, -87.75708421192007 41.81169389687006, -87.75708421192007 41.80208732004645, -87.74876467234742 41.79728403163465, -87.74044513277477 41.80208732004645, -87.74044513277477 41.81169389687006, -87.74876467234742 41.81649718528186))"
387,"POLYGON ((-87.73212559320211 41.81649718528186, -87.74044513277477 41.81169389687006, -87.74044513277477 41.80208732004645, -87.73212559320211 41.79728403163465, -87.72380605362946 41.80208732004645, -87.72380605362946 41.81169389687006, -87.73212559320211 41.81649718528186))"
388,"POLYGON ((-87.71548651405681 41.81649718528186, -87.72380605362946 41.81169389687006, -87.72380605362946 41.80208732004645, -87.71548651405681 41.79728403163465, -87.70716697448415 41.80208732004645, -87.70716697448415 41.81169389687006, -87.71548651405681 41.81649718528186))"
389,"POLYGON ((-87.6988474349115 41.81649718528186, -87.70716697448415 41.81169389687006, -87.70716697448415 41.80208732004645, -87.6988474349115 41.79728403163465, -87.69052789533885 41.80208732004645, -87.69052789533885 41.81169389687006, -87.6988474349115 41.81649718528186))"
390,"POLYGON ((-87.68220835576619 41.81649718528186, -87.69052789533885 41.81169389687006, -87.69052789533885 41.80208732004645, -87.68220835576619 41.79728403163465, -87.67388881619354 41.80208732004645, -87.67388881619354 41.81169389687006, -87.68220835576619 41.81649718528186))"
391,"POLYGON ((-87.66556927662089 41.81649718528186, -87.67388881619354 41.81169389687006, -87.67388881619354 41.80208732004645, -87.66556927662089 41.79728403163465, -87.65724973704823 41.80208732004645, -87.65724973704823 41.81169389687006, -87.66556927662089 41.81649718528186))"
392,"POLYGON ((-87.64893019747558 41.81649718528186, -87.65724973704823 41.81169389687006, -87.65724973704823 41.80208732004645, -87.64893019747558 41.79728403163465, -87.64061065790293 41.80208732004645, -87.64061065790293 41.81169389687006, -87.64893019747558 41.81649718528186))"
393,"POLYGON ((-87.63229111833027 41.81649718528186, -87.64061065790293 41.81169389687006, -87.64061065790293 41.80208732004645, -87.63229111833027 41.79728403163465, -87.62397157875762 41.80208732004645, -87.62397157875762 41.81169389687006, -87.63229111833027 41.81649718528186))"
394,"POLYGON ((-87.61565203918497 41.81649718528186, -87.62397157875762 41.81169389687006, -87.62397157875762 41.80208732004645, -87.61565203918497 41.79728403163465, -87.60733249961231 41.80208732004645, -87.60733249961231 41.81169389687006, -87.61565203918497 41.81649718528186))"
395,"POLYGON ((-87.59901296003966 41.81649718528186, -87.60733249961231 41.81169389687006, -87.60733249961231 41.80208732004645, -87.59901296003966 41.79728403163465, -87.59069342046701 41.80208732004645, -87.59069342046701 41.81169389687006, -87.59901296003966 41.81649718528186))"
396,"POLYGON ((-87.58237388089435 41.81649718528186, -87.59069342046701 41.81169389687006, -87.59069342046701 41.80208732004645, -87.58237388089435 41.79728403163465, -87.5740543413217 41.80208732004645, -87.5740543413217 41.81169389687006, -87.58237388089435 41.81649718528186))"
397,"POLYGON ((-87.56573480174904 41.81649718528186, -87.5740543413217 41.81169389687006, -87.5740543413217 41.80208732004645, -87.56573480174904 41.79728403163465, -87.55741526217639 41.80208732004645, -87.55741526217639 41.81169389687006, -87.56573480174904 41.81649718528186))"
398,"POLYGON ((-87.54909572260374 41.81649718528186, -87.55741526217639 41.81169389687006, -87.55741526217639 41.80208732004645, -87.54909572260374 41.79728403163465, -87.54077618303108 41.80208732004645, -87.54077618303108 41.81169389687006, -87.54909572260374 41.81649718528186))"
399,"POLYGON ((-87.53245664345843 41.81649718528186, -87.54077618303108 41.81169389687006, -87.54077618303108 41.80208732004645, -87.53245664345843 41.79728403163465, -87.52413710388578 41.80208732004645, -87.52413710388578 41.81169389687006, -87.53245664345843 41.81649718528186))"
400,"POLYGON ((-87.94011408251845 41.80208732004645, -87.9484336220911 41.79728403163465, -87.9484336220911 41.78767745481104, -87.94011408251845 41.78287416639924, -87.9317945429458 41.78767745481104, -87.9317945429458 41.79728403163465, -87.94011408251845 41.80208732004645))"
401,"POLYGON ((-87.92347500337314 41.80208732004645, -87.9317945429458 41.79728403163465, -87.9317945429458 41.78767745481104, -87.92347500337314 41.78287416639924, -87.91515546380049 41.78767745481104, -87.91515546380049 41.79728403163465, -87.92347500337314 41.80208732004645))"
402,"POLYGON ((-87.90683592422783 41.80208732004645, -87.91515546380049 41.79728403163465, -87.91515546380049 41.78767745481104, -87.90683592422783 41.78287416639924, -87.89851638465518 41.78767745481104, -87.89851638465518 41.79728403163465, -87.90683592422783 41.80208732004645))"
403,"POLYGON ((-87.89019684508253 41.80208732004645, -87.89851638465518 41.79728403163465, -87.89851638465518 41.78767745481104, -87.89019684508253 41.78287416639924, -87.88187730550987 41.78767745481104, -87.88187730550987 41.79728403163465, -87.89019684508253 41.80208732004645))"
404,"POLYGON ((-87.87355776593722 41.80208732004645, -87.88187730550987 41.79728403163465, -87.88187730550987 41.78767745481104, -87.87355776593722 41.78287416639924, -87.86523822636457 41.78767745481104, -87.86523822636457 41.79728403163465, -87.87355776593722 41.80208732004645))"
405,"POLYGON ((-87.85691868679191 41.80208732004645, -87.86523822636457 41.79728403163465, -87.86523822636457 41.78767745481104, -87.85691868679191 41.78287416639924, -87.84859914721926 41.78767745481104, -87.84859914721926 41.79728403163465, -87.85691868679191 41.80208732004645))"
406,"POLYGON ((-87.84027960764661 41.80208732004645, -87.84859914721926 41.79728403163465, -87.84859914721926 41.78767745481104, -87.84027960764661 41.78287416639924, -87.83196006807395 41.78767745481104, -87.83196006807395 41.79728403163465, -87.84027960764661 41.80208732004645))"
407,"POLYGON ((-87.8236405285013 41.80208732004645, -87.83196006807395 41.79728403163465, -87.83196006807395 41.78767745481104, -87.8236405285013 41.78287416639924, -87.81532098892865 41.78767745481104, -87.81532098892865 41.79728403163465, -87.8236405285013 41.80208732004645))"
408,"POLYGON ((-87.80700144935599 41.80208732004645, -87.81532098892865 41.79728403163465, -87.81532098892865 41.78767745481104, -87.80700144935599 41.78287416639924, -87.79868190978334 41.78767745481104, -87.79868190978334 41.79728403163465, -87.80700144935599 41.80208732004645))"
409,"POLYGON ((-87.79036237021069 41.80208732004645, -87.79868190978334 41.79728403163465, -87.79868190978334 41.78767745481104, -87.79036237021069 41.78287416639924, -87.78204283063803 41.78767745481104, -87.78204283063803 41.79728403163465, -87.79036237021069 41.80208732004645))"
410,"POLYGON ((-87.77372329106538 41.80208732004645, -87.78204283063803 41.79728403163465, -87.78204283063803 41.78767745481104, -87.77372329106538 41.78287416639924, -87.76540375149273 41.78767745481104, -87.76540375149273 41.79728403163465, -87.77372329106538 41.80208732004645))"
411,"POLYGON ((-87.75708421192007 41.80208732004645, -87.76540375149273 41.79728403163465, -87.76540375149273 41.78767745481104, -87.75708421192007 41.78287416639924, -87.74876467234742 41.78767745481104, -87.74876467234742 41.79728403163465, -87.75708421192007 41.80208732004645))"
412,"POLYGON ((-87.74044513277477 41.80208732004645, -87.74876467234742 41.79728403163465, -87.74876467234742 41.78767745481104, -87.74044513277477 41.78287416639924, -87.73212559320211 41.78767745481104, -87.73212559320211 41.79728403163465, -87.74044513277477 41.80208732004645))"
413,"POLYGON ((-87.72380605362946 41.80208732004645, -87.73212559320211 41.79728403163465, -87.73212559320211 41.78767745481104, -87.72380605362946 41.78287416639924, -87.71548651405681 41.78767745481104, -87.71548651405681 41.79728403163465, -87.72380605362946 41.80208732004645))"
414,"POLYGON ((-87.70716697448415 41.80208732004645, -87.71548651405681 41.79728403163465, -87.71548651405681 41.78767745481104, -87.70716697448415 41.78287416639924, -87.6988474349115 41.78767745481104, -87.6988474349115 41.79728403163465, -87.70716697448415 41.80208732004645))"
415,"POLYGON ((-87.69052789533885 41.80208732004645, -87.6988474349115 41.79728403163465, -87.6988474349115 41.78767745481104, -87.69052789533885 41.78287416639924, -87.68220835576619 41.78767745481104, -87.68220835576619 41.79728403163465, -87.69052789533885 41.80208732004645))"
416,"POLYGON ((-87.67388881619354 41.80208732004645, -87.68220835576619 41.79728403163465, -87.68220835576619 41.78767745481104, -87.67388881619354 41.78287416639924, -87.66556927662089 41.78767745481104, -87.66556927662089 41.79728403163465, -87.67388881619354 41.80208732004645))"
417,"POLYGON ((-87.65724973704823 41.80208732004645, -87.66556927662089 41.79728403163465, -87.66556927662089 41.78767745481104, -87.65724973704823 41.78287416639924, -87.64893019747558 41.78767745481104, -87.64893019747558 41.79728403163465, -87.65724973704823 41.80208732004645))"
418,"POLYGON ((-87.64061065790293 41.80208732004645, -87.64893019747558 41.79728403163465, -87.64893019747558 41.78767745481104, -87.64061065790293 41.78287416639924, -87.63229111833027 41.78767745481104, -87.63229111833027 41.79728403163465, -87.64061065790293 41.80208732004645))"
419,"POLYGON ((-87.62397157875762 41.80208732004645, -87.63229111833027 41.79728403163465, -87.63229111833027 41.78767745481104, -87.62397157875762 41.78287416639924, -87.61565203918497 41.78767745481104, -87.61565203918497 41.79728403163465, -87.62397157875762 41.80208732004645))"
420,"POLYGON ((-87.60733249961231 41.80208732004645, -87.61565203918497 41.79728403163465, -87.61565203918497 41.78767745481104, -87.60733249961231 41.78287416639924, -87.59901296003966 41.78767745481104, -87.59901296003966 41.79728403163465, -87.60733249961231 41.80208732004645))"
421,"POLYGON ((-87.59069342046701 41.80208732004645, -87.59901296003966 41.79728403163465, -87.59901296003966 41.78767745481104, -87.59069342046701 41.78287416639924, -87.58237388089435 41.78767745481104, -87.58237388089435 41.79728403163465, -87.59069342046701 41.80208732004645))"
422,"POLYGON ((-87.5740543413217 41.80208732004645, -87.58237388089435 41.79728403163465, -87.58237388089435 41.78767745481104, -87.5740543413217 41.78287416639924, -87.56573480174904 41.78767745481104, -87.56573480174904 41.79728403163465, -87.5740543413217 41.80208732004645))"
423,"POLYGON ((-87.55741526217639 41.80208732004645, -87.56573480174904 41.79728403163465, -87.56573480174904 41.78767745481104, -87.55741526217639 41.78287416639924, -87.54909572260374 41.78767745481104, -87.54909572260374 41.79728403163465, -87.55741526217639 41.80208732004645))"
424,"POLYGON ((-87.54077618303108 41.80208732004645, -87.54909572260374 41.79728403163465, -87.54909572260374 41.78767745481104, -87.54077618303108 41.78287416639924, -87.53245664345843 41.78767745481104, -87.53245664345843 41.79728403163465, -87.54077618303108 41.80208732004645))"
425,"POLYGON ((-87.9317945429458 41.78767745481104, -87.94011408251845 41.78287416639924, -87.94011408251845 41.77326758957562, -87.9317945429458 41.76846430116382, -87.92347500337314 41.77326758957562, -87.92347500337314 41.78287416639924, -87.9317945429458 41.78767745481104))"
426,"POLYGON ((-87.91515546380049 41.78767745481104, -87.92347500337314 41.78287416639924, -87.92347500337314 41.77326758957562, -87.91515546380049 41.76846430116382, -87.90683592422783 41.77326758957562, -87.90683592422783 41.78287416639924, -87.91515546380049 41.78767745481104))"
427,"POLYGON ((-87.89851638465518 41.78767745481104, -87.90683592422783 41.78287416639924, -87.90683592422783 41.77326758957562, -87.89851638465518 41.76846430116382, -87.89019684508253 41.77326758957562, -87.89019684508253 41.78287416639924, -87.89851638465518 41.78767745481104))"
428,"POLYGON ((-87.88187730550987 41.78767745481104, -87.89019684508253 41.78287416639924, -87.89019684508253 41.77326758957562, -87.88187730550987 41.76846430116382, -87.87355776593722 41.77326758957562, -87.87355776593722 41.78287416639924, -87.88187730550987 41.78767745481104))"
429,"POLYGON ((-87.86523822636457 41.78767745481104, -87.87355776593722 41.78287416639924, -87.87355776593722 41.77326758957562, -87.86523822636457 41.76846430116382, -87.85691868679191 41.77326758957562, -87.85691868679191 41.78287416639924, -87.86523822636457 41.78767745481104))"
430,"POLYGON ((-87.84859914721926 41.78767745481104, -87.85691868679191 41.78287416639924, -87.85691868679191 41.77326758957562, -87.84859914721926 41.76846430116382, -87.84027960764661 41.77326758957562, -87.84027960764661 41.78287416639924, -87.84859914721926 41.78767745481104))"
431,"POLYGON ((-87.83196006807395 41.78767745481104, -87.84027960764661 41.78287416639924, -87.84027960764661 41.77326758957562, -87.83196006807395 41.76846430116382, -87.8236405285013 41.77326758957562, -87.8236405285013 41.78287416639924, -87.83196006807395 41.78767745481104))"
432,"POLYGON ((-87.81532098892865 41.78767745481104, -87.8236405285013 41.78287416639924, -87.8236405285013 41.77326758957562, -87.81532098892865 41.76846430116382, -87.80700144935599 41.77326758957562, -87.80700144935599 41.78287416639924, -87.81532098892865 41.78767745481104))"
433,"POLYGON ((-87.79868190978334 41.78767745481104, -87.80700144935599 41.78287416639924, -87.80700144935599 41.77326758957562, -87.79868190978334 41.76846430116382, -87.79036237021069 41.77326758957562, -87.79036237021069 41.78287416639924, -87.79868190978334 41.78767745481104))"
434,"POLYGON ((-87.78204283063803 41.78767745481104, -87.79036237021069 41.78287416639924, -87.79036237021069 41.77326758957562, -87.78204283063803 41.76846430116382, -87.77372329106538 41.77326758957562, -87.77372329106538 41.78287416639924, -87.78204283063803 41.78767745481104))"
435,"POLYGON ((-87.76540375149273 41.78767745481104, -87.77372329106538 41.78287416639924, -87.77372329106538 41.77326758957562, -87.76540375149273 41.76846430116382, -87.75708421192007 41.77326758957562, -87.75708421192007 41.78287416639924, -87.76540375149273 41.78767745481104))"
436,"POLYGON ((-87.74876467234742 41.78767745481104, -87.75708421192007 41.78287416639924, -87.75708421192007 41.77326758957562, -87.74876467234742 41.76846430116382, -87.74044513277477 41.77326758957562, -87.74044513277477 41.78287416639924, -87.74876467234742 41.78767745481104))"
437,"POLYGON ((-87.73212559320211 41.78767745481104, -87.74044513277477 41.78287416639924, -87.74044513277477 41.77326758957562, -87.73212559320211 41.76846430116382, -87.72380605362946 41.77326758957562, -87.72380605362946 41.78287416639924, -87.73212559320211 41.78767745481104))"
438,"POLYGON ((-87.71548651405681 41.78767745481104, -87.72380605362946 41.78287416639924, -87.72380605362946 41.77326758957562, -87.71548651405681 41.76846430116382, -87.70716697448415 41.77326758957562, -87.70716697448415 41.78287416639924, -87.71548651405681 41.78767745481104))"
439,"POLYGON ((-87.6988474349115 41.78767745481104, -87.70716697448415 41.78287416639924, -87.70716697448415 41.77326758957562, -87.6988474349115 41.76846430116382, -87.69052789533885 41.77326758957562, -87.69052789533885 41.78287416639924, -87.6988474349115 41.78767745481104))"
440,"POLYGON ((-87.68220835576619 41.78767745481104, -87.69052789533885 41.78287416639924, -87.69052789533885 41.77326758957562, -87.68220835576619 41.76846430116382, -87.67388881619354 41.77326758957562, -87.67388881619354 41.78287416639924, -87.68220835576619 41.78767745481104))"
441,"POLYGON ((-87.66556927662089 41.78767745481104, -87.67388881619354 41.78287416639924, -87.67388881619354 41.77326758957562, -87.66556927662089 41.76846430116382, -87.65724973704823 41.77326758957562, -87.65724973704823 41.78287416639924, -87.66556927662089 41.78767745481104))"
442,"POLYGON ((-87.64893019747558 41.78767745481104, -87.65724973704823 41.78287416639924, -87.65724973704823 41.77326758957562, -87.64893019747558 41.76846430116382, -87.64061065790293 41.77326758957562, -87.64061065790293 41.78287416639924, -87.64893019747558 41.78767745481104))"
443,"POLYGON ((-87.63229111833027 41.78767745481104, -87.64061065790293 41.78287416639924, -87.64061065790293 41.77326758957562, -87.63229111833027 41.76846430116382, -87.62397157875762 41.77326758957562, -87.62397157875762 41.78287416639924, -87.63229111833027 41.78767745481104))"
444,"POLYGON ((-87.61565203918497 41.78767745481104, -87.62397157875762 41.78287416639924, -87.62397157875762 41.77326758957562, -87.61565203918497 41.76846430116382, -87.60733249961231 41.77326758957562, -87.60733249961231 41.78287416639924, -87.61565203918497 41.78767745481104))"
445,"POLYGON ((-87.59901296003966 41.78767745481104, -87.60733249961231 41.78287416639924, -87.60733249961231 41.77326758957562, -87.59901296003966 41.76846430116382, -87.59069342046701 41.77326758957562, -87.59069342046701 41.78287416639924, -87.59901296003966 41.78767745481104))"
