id,geometry
29046,"MULTIPOLYGON (((-87.8027940037 41.8735753948, -87.8034063002 41.8727939375, -87.80461792120001 41.8727995218, -87.8052172758 41.8735865638, -87.80460499430001 41.8743680307, -87.80339334369999 41.8743624461, -87.8027940037 41.8735753948)))"
29047,"MULTIPOLYGON (((-87.8009830587 41.8727827304, -87.80159536879999 41.8720012827, -87.8028069745 41.8720068861, -87.8034063002 41.8727939375, -87.8027940037 41.8735753948, -87.8015823683 41.8735697911, -87.8009830587 41.8727827304)))"
29048,"MULTIPOLYGON (((-87.79915909890001 41.8735585454, -87.7997714389 41.8727771077, -87.8009830587 41.8727827304, -87.8015823683 41.8735697911, -87.8009700429 41.8743512384, -87.7997583935 41.8743456154, -87.79915909890001 41.8735585454)))"
29049,"MULTIPOLYGON (((-87.7973481992 41.872765824, -87.7979605535 41.8719843959, -87.7991721586 41.8719900377, -87.7997714389 41.8727771077, -87.79915909890001 41.8735585454, -87.79794746420001 41.8735529034, -87.7973481992 41.872765824)))"
29050,"MULTIPOLYGON (((-87.7955241968 41.873541581, -87.7961365805 41.8727601629, -87.7973481992 41.872765824, -87.79794746420001 41.8735529034, -87.7973350946 41.874334331, -87.7961234462 41.8743286697, -87.7955241968 41.873541581)))"
29051,"MULTIPOLYGON (((-87.79371334309999 41.8727488025, -87.79432574099999 41.8719673941, -87.7955373453 41.8719730741, -87.7961365805 41.8727601629, -87.7955241968 41.873541581, -87.7943125629 41.8735359006, -87.79371334309999 41.8727488025)))"
29053,"MULTIPOLYGON (((-87.7900784899 41.872731666, -87.790690932 41.8719502772, -87.79190253500001 41.8719559956, -87.7925017252 41.8727431031, -87.79188929759999 41.8735245015, -87.790677665 41.8735187828, -87.7900784899 41.872731666)))"
29055,"MULTIPOLYGON (((-87.7864436401 41.8727144144, -87.7870561265 41.8719330453, -87.7882677281 41.871938802, -87.78886687329999 41.8727259282, -87.7882544018 41.873507307, -87.7870427707 41.8735015499, -87.7864436401 41.8727144144)))"
29057,"MULTIPOLYGON (((-87.78280879419999 41.8726970478, -87.7834213238 41.8719156984, -87.78463292409999 41.8719214934, -87.7852320243 41.8727086383, -87.784619509 41.8734899974, -87.7834078791 41.873484202, -87.78280879419999 41.8726970478)))"
29067,"MULTIPOLYGON (((-87.764634609 41.8726084894, -87.7652473581 41.8718272382, -87.7664589538 41.871833225, -87.7670578292 41.8726204633, -87.7664450944 41.8734017242, -87.7652334691 41.873395737, -87.764634609 41.8726084894)))"
29068,"MULTIPOLYGON (((-87.7628102211 41.8733837244, -87.7634229997 41.8726024832, -87.764634609 41.8726084894, -87.7652334691 41.873395737, -87.76462070469999 41.8741769879, -87.7634090658 41.8741709814, -87.7628102211 41.8733837244)))"
29069,"MULTIPOLYGON (((-87.7609997818 41.8725904326, -87.7616125756 41.8718092011, -87.7628241693 41.8718152262, -87.7634229997 41.8726024832, -87.7628102211 41.8733837244, -87.7615985977 41.8733776989, -87.7609997818 41.8725904326)))"
29070,"MULTIPOLYGON (((-87.759175351 41.8733656096, -87.7597881738 41.8725843881, -87.7609997818 41.8725904326, -87.7615985977 41.8733776989, -87.7609857886 41.8741589301, -87.759774151 41.8741528853, -87.759175351 41.8733656096)))"
29071,"MULTIPOLYGON (((-87.757364958 41.8725722608, -87.7579777955 41.8717910489, -87.7591893881 41.8717971124, -87.7597881738 41.8725843881, -87.759175351 41.8733656096, -87.75796372879999 41.8733595458, -87.757364958 41.8725722608)))"
29072,"MULTIPOLYGON (((-87.7555404846 41.8733473798, -87.75615335099999 41.872566178, -87.757364958 41.8725722608, -87.75796372879999 41.8733595458, -87.757350876 41.8741407573, -87.7561392393 41.8741346741, -87.7555404846 41.8733473798)))"
29073,"MULTIPOLYGON (((-87.7537301381 41.8725539739, -87.7543430188 41.8717727818, -87.7555546105 41.8717788836, -87.75615335099999 41.872566178, -87.7555404846 41.8733473798, -87.7543288632 41.8733412776, -87.7537301381 41.8725539739)))"
29074,"MULTIPOLYGON (((-87.7519056212 41.8733290349, -87.75251853170001 41.8725478528, -87.7537301381 41.8725539739, -87.7543288632 41.8733412776, -87.75371596719999 41.8741224694, -87.7525043312 41.8741163479, -87.7519056212 41.8733290349)))"
29075,"MULTIPOLYGON (((-87.75009532120001 41.8725355721, -87.7507082457 41.8717543996, -87.751919836 41.8717605397, -87.75251853170001 41.8725478528, -87.7519056212 41.8733290349, -87.7506940013 41.8733228944, -87.75009532120001 41.8725355721)))"
29076,"MULTIPOLYGON (((-87.7482707615 41.873310575, -87.7488837157 41.8725294125, -87.75009532120001 41.8725355721, -87.7506940013 41.8733228944, -87.7500810614 41.8741040665, -87.7488694263 41.8740979067, -87.7482707615 41.873310575)))"
29077,"MULTIPOLYGON (((-87.7464605074 41.8725170552, -87.74707347570001 41.8717359023, -87.74828506519999 41.8717420809, -87.7488837157 41.8725294125, -87.7482707615 41.873310575, -87.74705914250001 41.8733043962, -87.7464605074 41.8725170552)))"
29078,"MULTIPOLYGON (((-87.744635905 41.8732920001, -87.74524890390001 41.8725108573, -87.7464605074 41.8725170552, -87.74705914250001 41.8733043962, -87.7464461587 41.8740855486, -87.7452345256 41.8740793504, -87.744635905 41.8732920001)))"
29079,"MULTIPOLYGON (((-87.7428256972 41.8724984232, -87.7434387094 41.8717172901, -87.7446502975 41.8717235069, -87.74524890390001 41.8725108573, -87.744635905 41.8732920001, -87.7434242873 41.8732857829, -87.7428256972 41.8724984232)))"
29080,"MULTIPOLYGON (((-87.7410010521 41.8732733101, -87.7416140947 41.872492187, -87.7428256972 41.8724984232, -87.7434242873 41.8732857829, -87.74281125970001 41.8740669157, -87.74159962749999 41.8740606791, -87.7410010521 41.8732733101)))"
29081,"MULTIPOLYGON (((-87.73919089029999 41.8724796763, -87.7398039463 41.8716985628, -87.7410155335 41.871704818, -87.7416140947 41.872492187, -87.7410010521 41.8732733101, -87.7397894354 41.8732670546, -87.73919089029999 41.8724796763)))"
29082,"MULTIPOLYGON (((-87.7373662032 41.8732545051, -87.7379792891 41.8724734017, -87.73919089029999 41.8724796763, -87.7397894354 41.8732670546, -87.7391763639 41.8740481677, -87.7379647331 41.8740418928, -87.7373662032 41.8732545051)))"
29083,"MULTIPOLYGON (((-87.7355560868 41.8724608143, -87.7361691869 41.8716797205, -87.73738077340001 41.871686014, -87.7379792891 41.8724734017, -87.7373662032 41.8732545051, -87.7361545871 41.8732482112, -87.7355560868 41.8724608143)))"
29084,"MULTIPOLYGON (((-87.7337313572 41.8732355851, -87.7343444868 41.8724545014, -87.7355560868 41.8724608143, -87.7361545871 41.8732482112, -87.7355414716 41.8740293046, -87.73432984190001 41.8740229914, -87.7337313572 41.8732355851)))"
29086,"MULTIPOLYGON (((-87.73009651460001 41.87321655, -87.7307096879 41.872435486, -87.73192128700001 41.8724418372, -87.73251974279999 41.8732292529, -87.7319065829 41.8740103266, -87.73069495430001 41.874003975, -87.73009651460001 41.87321655)))"
29088,"MULTIPOLYGON (((-87.72646167560001 41.8731973999, -87.7270748928 41.8724163556, -87.7282864914 41.8724227452, -87.7288849008 41.8732101794, -87.7282716985 41.8739912335, -87.7270600703 41.8739848435, -87.72646167560001 41.8731973999)))"
29090,"MULTIPOLYGON (((-87.72282684 41.8731781348, -87.72344010099999 41.8723971102, -87.7246516984 41.8724035381, -87.7252500635 41.873190991, -87.7246368167 41.8739720253, -87.7234251897 41.873965597, -87.72282684 41.8731781348)))"
29092,"MULTIPOLYGON (((-87.71919200809999 41.8731587546, -87.71980531299999 41.8723777497, -87.721016909 41.872384216, -87.7216152293 41.8731716875, -87.72100193839999 41.8739527021, -87.7197903128 41.8739462355, -87.71919200809999 41.8731587546)))"
29094,"MULTIPOLYGON (((-87.7155571796 41.8731392595, -87.716170529 41.8723582742, -87.7173821234 41.8723647788, -87.7179803984 41.873152269, -87.7173670639 41.8739332639, -87.71615543990001 41.873926759, -87.7155571796 41.8731392595)))"
29095,"MULTIPOLYGON (((-87.7137473411 41.8723452266, -87.7143607042 41.8715642511, -87.7155722829 41.8715707747, -87.716170529 41.8723582742, -87.7155571796 41.8731392595, -87.7143455713 41.8731327355, -87.7137473411 41.8723452266)))"
29097,"MULTIPOLYGON (((-87.7101125627 41.8723255594, -87.7107259694 41.8715446036, -87.71193754780001 41.8715511655, -87.7125357482 41.8723386837, -87.7119223557 41.8731196492, -87.7107107476 41.8731130869, -87.7101125627 41.8723255594)))"
29100,"MULTIPOLYGON (((-87.704652717 41.8730800837, -87.7052661971 41.8722991576, -87.70647778759999 41.8723057772, -87.7070759285 41.8730933233, -87.7064624616 41.8738742591, -87.7052508415 41.8738676391, -87.704652717 41.8730800837)))"
29103,"MULTIPOLYGON (((-87.6992082495 41.8722658677, -87.69982178790001 41.8714849709, -87.7010333617 41.8714916479, -87.701631427 41.872279222, -87.70101790299999 41.8730601284, -87.6998062995 41.8730534511, -87.6992082495 41.8722658677)))"
29105,"MULTIPOLYGON (((-87.695573485 41.8722457404, -87.6961870677 41.8714648634, -87.69739864029999 41.8714715787, -87.6979966607 41.8722591714, -87.69738309269999 41.873040058, -87.69617149050001 41.8730333424, -87.695573485 41.8722457404)))"
29106,"MULTIPOLYGON (((-87.69374828639999 41.8730198727, -87.694361898 41.8722390057, -87.695573485 41.8722457404, -87.69617149050001 41.8730333424, -87.6955578924 41.873814219, -87.6943462758 41.8738074839, -87.69374828639999 41.8730198727)))"
29108,"MULTIPOLYGON (((-87.6901134835 41.8729995723, -87.69072713910001 41.872218725, -87.69193872539999 41.872225498, -87.6925366852 41.8730131186, -87.6919230439 41.8737939755, -87.6907114281 41.8737872022, -87.6901134835 41.8729995723)))"
29109,"MULTIPOLYGON (((-87.688303969 41.8722051407, -87.6889176386 41.8714243031, -87.6901292088 41.8714310951, -87.69072713910001 41.872218725, -87.6901134835 41.8729995723, -87.6889018838 41.8729927799, -87.688303969 41.8722051407)))"
29110,"MULTIPOLYGON (((-87.6864786846 41.8729791568, -87.6870923845 41.8721983293, -87.688303969 41.8722051407, -87.6889018838 41.8729927799, -87.6882881988 41.8737736171, -87.68707658460001 41.8737668054, -87.6864786846 41.8729791568)))"
29111,"MULTIPOLYGON (((-87.68466921620001 41.8721846683, -87.68528292960001 41.8714038505, -87.6864944987 41.8714106808, -87.6870923845 41.8721983293, -87.6864786846 41.8729791568, -87.68526708589999 41.8729723261, -87.68466921620001 41.8721846683)))"
29112,"MULTIPOLYGON (((-87.68284389 41.8729586264, -87.68345763320001 41.8721778186, -87.68466921620001 41.8721846683, -87.68526708589999 41.8729723261, -87.6846533571 41.8737531436, -87.6834417444 41.8737462935, -87.68284389 41.8729586264)))"
29113,"MULTIPOLYGON (((-87.6810344675 41.8721640809, -87.6816482246 41.8713832828, -87.6828597929 41.8713901515, -87.68345763320001 41.8721778186, -87.68284389 41.8729586264, -87.68163229210001 41.8729517573, -87.6810344675 41.8721640809)))"
29115,"MULTIPOLYGON (((-87.67739972219999 41.8721433785, -87.67801352319999 41.8713626001, -87.6792250904 41.8713695071, -87.6798228854 41.8721571929, -87.6792090987 41.8729379809, -87.67799750179999 41.8729310735, -87.67739972219999 41.8721433785)))"
29116,"MULTIPOLYGON (((-87.6755743109 41.8729172204, -87.6761881417 41.8721364521, -87.67739972219999 41.8721433785, -87.67799750179999 41.8729310735, -87.6773836854 41.8737118515, -87.6761720753 41.8737049247, -87.6755743109 41.8729172204)))"
29117,"MULTIPOLYGON (((-87.6737649817 41.872122561, -87.67437882580001 41.8713418024, -87.67559039149999 41.8713487477, -87.6761881417 41.8721364521, -87.6755743109 41.8729172204, -87.6743627156 41.8729102746, -87.6737649817 41.872122561)))"
29119,"MULTIPOLYGON (((-87.6701302435 41.8721016285, -87.67074413269999 41.8713208896, -87.6719556967 41.8713278733, -87.6725534016 41.8721155963, -87.6719395272 41.8728963448, -87.67072793360001 41.8728893608, -87.6701302435 41.8721016285)))"
29120,"MULTIPOLYGON (((-87.6683047472 41.8728753543, -87.6689186653 41.8720946255, -87.6701302435 41.8721016285, -87.67072793360001 41.8728893608, -87.670114029 41.8736700992, -87.6689024212 41.8736630958, -87.6683047472 41.8728753543)))"
29121,"MULTIPOLYGON (((-87.6664955107 41.872080581, -87.667109443 41.8712998619, -87.6683210055 41.8713068839, -87.6689186653 41.8720946255, -87.6683047472 41.8728753543, -87.66709315510001 41.8728683318, -87.6664955107 41.872080581)))"
29122,"MULTIPOLYGON (((-87.6646699712 41.8728542487, -87.6652839332 41.8720735396, -87.6664955107 41.872080581, -87.66709315510001 41.8728683318, -87.6664792073 41.8736490506, -87.6652676002 41.8736420088, -87.6646699712 41.8728542487)))"
29123,"MULTIPOLYGON (((-87.6628607809 41.8720594185, -87.663474757 41.8712787191, -87.6646863184 41.8712857795, -87.6652839332 41.8720735396, -87.6646699712 41.8728542487, -87.6634583802 41.8728471879, -87.6628607809 41.8720594185)))"
29124,"MULTIPOLYGON (((-87.661035199 41.872833028, -87.6616492055 41.8720523387, -87.6628607809 41.8720594185, -87.6634583802 41.8728471879, -87.66284438869999 41.8736278869, -87.6616327837 41.8736208068, -87.661035199 41.872833028)))"
29125,"MULTIPOLYGON (((-87.659226055 41.8720381409, -87.65984007510001 41.8712574613, -87.66105163500001 41.87126456, -87.6616492055 41.8720523387, -87.661035199 41.872833028, -87.65982360939999 41.8728259289, -87.659226055 41.8720381409)))"
29126,"MULTIPOLYGON (((-87.6574004308 41.8728116924, -87.658014481 41.8720310228, -87.659226055 41.8720381409, -87.65982360939999 41.8728259289, -87.6592095739 41.8736066082, -87.6579979703 41.8735994897, -87.6574004308 41.8728116924)))"
29127,"MULTIPOLYGON (((-87.65559133329999 41.8720167483, -87.65620539690001 41.8712360885, -87.6574169557 41.8712432255, -87.658014481 41.8720310228, -87.6574004308 41.8728116924, -87.6561888424 41.872804555, -87.65559133329999 41.8720167483)))"
29128,"MULTIPOLYGON (((-87.6537656671 41.8727902417, -87.6543797603 41.8720095919, -87.65559133329999 41.8720167483, -87.6561888424 41.872804555, -87.6555747633 41.8735852144, -87.6543631607 41.8735780576, -87.6537656671 41.8727902417)))"
29129,"MULTIPOLYGON (((-87.65195661520001 41.8719952407, -87.65257072279999 41.8712146006, -87.6537822808 41.871221776, -87.6543797603 41.8720095919, -87.6537656671 41.8727902417, -87.65255407950001 41.8727830659, -87.65195661520001 41.8719952407)))"
29130,"MULTIPOLYGON (((-87.6501309068 41.872768676, -87.6507450438 41.871988046, -87.65195661520001 41.8719952407, -87.65255407950001 41.8727830659, -87.6519399565 41.8735637057, -87.65072835540001 41.8735565105, -87.6501309068 41.872768676)))"
29131,"MULTIPOLYGON (((-87.6483219014 41.8719736181, -87.64893605250001 41.8711929978, -87.65014760939999 41.8712002115, -87.6507450438 41.871988046, -87.6501309068 41.872768676, -87.6489193204 41.8727614619, -87.6483219014 41.8719736181)))"
29132,"MULTIPOLYGON (((-87.6464961504 41.8727469953, -87.6471103311 41.871966385, -87.6483219014 41.8719736181, -87.6489193204 41.8727614619, -87.6483051538 41.8735420818, -87.6470935538 41.8735348484, -87.6464961504 41.8727469953)))"
29133,"MULTIPOLYGON (((-87.64468719129999 41.8719518805, -87.64530138710001 41.8711712799, -87.6465129417 41.871178532, -87.6471103311 41.871966385, -87.6464961504 41.8727469953, -87.6452845661 41.8727397428, -87.64468719129999 41.8719518805)))"
29134,"MULTIPOLYGON (((-87.6428613981 41.8727251996, -87.64347562259999 41.871944609, -87.64468719129999 41.8719518805, -87.6452845661 41.8727397428, -87.6446703549 41.873520343, -87.6434587565 41.8735130712, -87.6428613981 41.8727251996)))"
29137,"MULTIPOLYGON (((-87.6374177842 41.8719080601, -87.63803206679999 41.8711274991, -87.63924361869999 41.8711348278, -87.6398409179 41.871922718, -87.6392266496 41.8727032888, -87.6380150681 41.8726959596, -87.6374177842 41.8719080601)))"
29139,"MULTIPOLYGON (((-87.6337830864 41.8718859774, -87.63439741249999 41.8711054362, -87.6356089631 41.8711128032, -87.6362062174 41.871900712, -87.6355919052 41.872681263, -87.634380325 41.8726738955, -87.6337830864 41.8718859774)))"
29140,"MULTIPOLYGON (((-87.6319571651 41.8726591222, -87.6325715208 41.871878591, -87.6337830864 41.8718859774, -87.634380325 41.8726738955, -87.6337659834 41.8734544364, -87.63255438820001 41.8734470495, -87.6319571651 41.8726591222)))"
29141,"MULTIPOLYGON (((-87.6301483925 41.8718637797, -87.6307627624 41.8710832582, -87.63197431179999 41.8710906636, -87.6325715208 41.871878591, -87.6319571651 41.8726591222, -87.630745586 41.8726517163, -87.6301483925 41.8718637797)))"
29142,"MULTIPOLYGON (((-87.62832242970001 41.8726368663, -87.6289368292 41.8718563549, -87.6301483925 41.8718637797, -87.630745586 41.8726517163, -87.63013120070001 41.8734322374, -87.6289196077 41.8734248122, -87.62832242970001 41.8726368663)))"
29143,"MULTIPOLYGON (((-87.626513703 41.871841467, -87.62712811660001 41.8710609652, -87.6283396653 41.871068409, -87.6289368292 41.8718563549, -87.62832242970001 41.8726368663, -87.6271108514 41.8726294222, -87.626513703 41.871841467)))"
29144,"MULTIPOLYGON (((-87.6246876969 41.8726144955, -87.6253021408 41.8718340038, -87.626513703 41.871841467, -87.6271108514 41.8726294222, -87.62649642229999 41.8734099235, -87.62528483049999 41.8734024599, -87.6246876969 41.8726144955)))"
29145,"MULTIPOLYGON (((-87.62287901729999 41.8718190392, -87.6234934746 41.8710385573, -87.6247050213 41.8710460394, -87.6253021408 41.8718340038, -87.6246876969 41.8726144955, -87.6234761206 41.8726070129, -87.62287901729999 41.8718190392)))"
29146,"MULTIPOLYGON (((-87.6210529695 41.8725920096, -87.6216674567 41.8718115377, -87.62287901729999 41.8718190392, -87.6234761206 41.8726070129, -87.62286164770001 41.8733874945, -87.62165005750001 41.8733799926, -87.6210529695 41.8725920096)))"
29147,"MULTIPOLYGON (((-87.61924433599999 41.8717964964, -87.619858837 41.8710160343, -87.6210703828 41.8710235547, -87.6216674567 41.8718115377, -87.6210529695 41.8725920096, -87.61984139410001 41.8725844887, -87.61924433599999 41.8717964964)))"
29149,"MULTIPOLYGON (((-87.61560965859999 41.8717738386, -87.61622420410001 41.8709933963, -87.61743574800001 41.871000955, -87.6180327765 41.8717889566, -87.6174182459 41.8725694087, -87.6162066723 41.8725618495, -87.61560965859999 41.8717738386)))"
29213,"MULTIPOLYGON (((-87.86276461840001 41.8746210623, -87.8633761967 41.8738392816, -87.8645878486 41.8738442334, -87.8651879515 41.8746309661, -87.86457638749999 41.8754127564, -87.863364706 41.8754078043, -87.86276461840001 41.8746210623)))"
29227,"MULTIPOLYGON (((-87.8373196913 41.8745139849, -87.8379315777 41.8737323414, -87.8391432227 41.8737375616, -87.8397430113 41.8745244256, -87.8391311396 41.8753060787, -87.8379194648 41.8753008582, -87.8373196913 41.8745139849)))"
29240,"MULTIPOLYGON (((-87.81368603270001 41.8751937637, -87.8142982123 41.8744122479, -87.8155098658 41.8744177175, -87.8161093705 41.8752047032, -87.81549720450001 41.8759862287, -87.8142855214 41.8759807588, -87.81368603270001 41.8751937637)))"
29241,"MULTIPOLYGON (((-87.8118749061 41.8744012703, -87.81248709979999 41.8736197641, -87.813698738 41.8736252527, -87.8142982123 41.8744122479, -87.81368603270001 41.8751937637, -87.8124743649 41.8751882748, -87.8118749061 41.8744012703)))"
29243,"MULTIPOLYGON (((-87.8082399486 41.874384708, -87.8088521862 41.8736032215, -87.8100638236 41.8736087485, -87.8106632528 41.8743957623, -87.8100510295 41.8751772585, -87.8088393625 41.8751717312, -87.8082399486 41.874384708)))"
29245,"MULTIPOLYGON (((-87.80460499430001 41.8743680307, -87.8052172758 41.8735865638, -87.806428912 41.8735921291, -87.8070282971 41.8743791617, -87.806416029 41.8751606383, -87.8052043632 41.8751550727, -87.80460499430001 41.8743680307)))"
29246,"MULTIPOLYGON (((-87.8027810318 41.875143903, -87.80339334369999 41.8743624461, -87.80460499430001 41.8743680307, -87.8052043632 41.8751550727, -87.80459206640001 41.8759365392, -87.8033803861 41.8759309543, -87.8027810318 41.875143903)))"
29267,"MULTIPOLYGON (((-87.76462070469999 41.8741769879, -87.7652334691 41.873395737, -87.7664450944 41.8734017242, -87.7670439841 41.8741889625, -87.76643123389999 41.8749702229, -87.765219579 41.8749642354, -87.76462070469999 41.8741769879)))"
29268,"MULTIPOLYGON (((-87.7627962717 41.8749522222, -87.7634090658 41.8741709814, -87.76462070469999 41.8741769879, -87.765219579 41.8749642354, -87.7646067992 41.8757454859, -87.7633951307 41.8757394791, -87.7627962717 41.8749522222)))"
29272,"MULTIPOLYGON (((-87.7555263575 41.8749158755, -87.7561392393 41.8741346741, -87.757350876 41.8741407573, -87.757949661 41.8749280422, -87.7573367928 41.8757092533, -87.7561251265 41.8757031698, -87.7555263575 41.8749158755)))"
29273,"MULTIPOLYGON (((-87.75371596719999 41.8741224694, -87.7543288632 41.8733412776, -87.7555404846 41.8733473798, -87.7561392393 41.8741346741, -87.7555263575 41.8749158755, -87.7543147066 41.874909773, -87.75371596719999 41.8741224694)))"
29274,"MULTIPOLYGON (((-87.7518914053 41.8748975297, -87.7525043312 41.8741163479, -87.75371596719999 41.8741224694, -87.7543147066 41.874909773, -87.7537017952 41.8756909645, -87.7524901295 41.8756848426, -87.7518914053 41.8748975297)))"
29278,"MULTIPOLYGON (((-87.7446215114 41.8748604928, -87.7452345256 41.8740793504, -87.7464461587 41.8740855486, -87.7470448081 41.8748728896, -87.746431809 41.8756540416, -87.7452201462 41.8756478431, -87.7446215114 41.8748604928)))"
29279,"MULTIPOLYGON (((-87.74281125970001 41.8740669157, -87.7434242873 41.8732857829, -87.744635905 41.8732920001, -87.7452345256 41.8740793504, -87.7446215114 41.8748604928, -87.7434098641 41.8748542753, -87.74281125970001 41.8740669157)))"
29281,"MULTIPOLYGON (((-87.7391763639 41.8740481677, -87.7397894354 41.8732670546, -87.7410010521 41.8732733101, -87.74159962749999 41.8740606791, -87.7409865697 41.8748418018, -87.7397749233 41.8748355459, -87.7391763639 41.8740481677)))"
29282,"MULTIPOLYGON (((-87.7373516318 41.8748229958, -87.7379647331 41.8740418928, -87.7391763639 41.8740481677, -87.7397749233 41.8748355459, -87.7391618364 41.8756166586, -87.737950176 41.8756103834, -87.7373516318 41.8748229958)))"
29283,"MULTIPOLYGON (((-87.7355414716 41.8740293046, -87.7361545871 41.8732482112, -87.7373662032 41.8732545051, -87.7379647331 41.8740418928, -87.7373516318 41.8748229958, -87.7361399861 41.8748167016, -87.7355414716 41.8740293046)))"
29284,"MULTIPOLYGON (((-87.73371669700001 41.8748040747, -87.73432984190001 41.8740229914, -87.7355414716 41.8740293046, -87.7361399861 41.8748167016, -87.73552685520001 41.8755977946, -87.734315196 41.875591481, -87.73371669700001 41.8748040747)))"
29285,"MULTIPOLYGON (((-87.7319065829 41.8740103266, -87.73251974279999 41.8732292529, -87.7337313572 41.8732355851, -87.73432984190001 41.8740229914, -87.73371669700001 41.8748040747, -87.7325050529 41.8747977422, -87.7319065829 41.8740103266)))"
29286,"MULTIPOLYGON (((-87.7300817655 41.8747850386, -87.73069495430001 41.874003975, -87.7319065829 41.8740103266, -87.7325050529 41.8747977422, -87.73189187769999 41.8755788155, -87.7306802194 41.8755724635, -87.7300817655 41.8747850386)))"
29287,"MULTIPOLYGON (((-87.7282716985 41.8739912335, -87.7288849008 41.8732101794, -87.73009651460001 41.87321655, -87.73069495430001 41.874003975, -87.7300817655 41.8747850386, -87.72887012210001 41.8747786677, -87.7282716985 41.8739912335)))"
29288,"MULTIPOLYGON (((-87.7264468377 41.8747658875, -87.7270600703 41.8739848435, -87.7282716985 41.8739912335, -87.72887012210001 41.8747786677, -87.7282569044 41.8755597213, -87.7270452466 41.875553331, -87.7264468377 41.8747658875)))"
29289,"MULTIPOLYGON (((-87.7246368167 41.8739720253, -87.7252500635 41.873190991, -87.72646167560001 41.8731973999, -87.7270600703 41.8739848435, -87.7264468377 41.8747658875, -87.7252351959 41.8747594782, -87.7246368167 41.8739720253)))"
29290,"MULTIPOLYGON (((-87.7228119132 41.8747466213, -87.7234251897 41.873965597, -87.7246368167 41.8739720253, -87.7252351959 41.8747594782, -87.72462193370001 41.8755405121, -87.7234102771 41.8755340835, -87.7228119132 41.8747466213)))"
29291,"MULTIPOLYGON (((-87.72100193839999 41.8739527021, -87.7216152293 41.8731716875, -87.72282684 41.8731781348, -87.7234251897 41.873965597, -87.7228119132 41.8747466213, -87.72160027290001 41.8747401737, -87.72100193839999 41.8739527021)))"
29292,"MULTIPOLYGON (((-87.7191769925 41.8747272401, -87.7197903128 41.8739462355, -87.72100193839999 41.8739527021, -87.72160027290001 41.8747401737, -87.72098696659999 41.8755211879, -87.7197753114 41.8755147209, -87.7191769925 41.8747272401)))"
29293,"MULTIPOLYGON (((-87.7173670639 41.8739332639, -87.7179803984 41.873152269, -87.71919200809999 41.8731587546, -87.7197903128 41.8739462355, -87.7191769925 41.8747272401, -87.7179653531 41.8747207541, -87.7173670639 41.8739332639)))"
29294,"MULTIPOLYGON (((-87.71554207520001 41.8747077438, -87.71615543990001 41.873926759, -87.7173670639 41.8739332639, -87.7179653531 41.8747207541, -87.71735200320001 41.8755017486, -87.7161403497 41.8754952433, -87.71554207520001 41.8747077438)))"
29295,"MULTIPOLYGON (((-87.71373219279999 41.8739137107, -87.7143455713 41.8731327355, -87.7155571796 41.8731392595, -87.71615543990001 41.873926759, -87.71554207520001 41.8747077438, -87.7143304372 41.8747012195, -87.71373219279999 41.8739137107)))"
29296,"MULTIPOLYGON (((-87.71190716229999 41.8746881325, -87.7125205702 41.8739071674, -87.71373219279999 41.8739137107, -87.7143304372 41.8747012195, -87.71371704320001 41.8754821943, -87.7125053911 41.8754756506, -87.71190716229999 41.8746881325)))"
29297,"MULTIPOLYGON (((-87.7100973255 41.8738940424, -87.7107107476 41.8731130869, -87.7119223557 41.8731196492, -87.7125205702 41.8739071674, -87.71190716229999 41.8746881325, -87.7106955247 41.8746815699, -87.7100973255 41.8738940424)))"
29298,"MULTIPOLYGON (((-87.7082722522 41.8746684062, -87.70888570389999 41.8738874608, -87.7100973255 41.8738940424, -87.7106955247 41.8746815699, -87.71008208710001 41.875462525, -87.7088704359 41.8754559429, -87.7082722522 41.8746684062)))"
29299,"MULTIPOLYGON (((-87.7064624616 41.8738742591, -87.7070759285 41.8730933233, -87.7082875344 41.873099924, -87.70888570389999 41.8738874608, -87.7082722522 41.8746684062, -87.7070606166 41.8746618052, -87.7064624616 41.8738742591)))"
29300,"MULTIPOLYGON (((-87.7046373459 41.8746485648, -87.7052508415 41.8738676391, -87.7064624616 41.8738742591, -87.7070606166 41.8746618052, -87.70644713439999 41.8754427406, -87.7052354846 41.8754361202, -87.7046373459 41.8746485648)))"
29301,"MULTIPOLYGON (((-87.70282760160001 41.8738543608, -87.7034411114 41.8730734447, -87.704652717 41.8730800837, -87.7052508415 41.8738676391, -87.7046373459 41.8746485648, -87.7034257107 41.8746419255, -87.70282760160001 41.8738543608)))"
29302,"MULTIPOLYGON (((-87.70100244309999 41.8746286084, -87.7016159825 41.8738477024, -87.70282760160001 41.8738543608, -87.7034257107 41.8746419255, -87.70281218549999 41.8754228411, -87.7016005368 41.8754161824, -87.70100244309999 41.8746286084)))"
29303,"MULTIPOLYGON (((-87.6991927457 41.8738343474, -87.6998062995 41.8730534511, -87.70101790299999 41.8730601284, -87.7016159825 41.8738477024, -87.70100244309999 41.8746286084, -87.69979081 41.8746219307, -87.6991927457 41.8738343474)))"
29304,"MULTIPOLYGON (((-87.6973675439 41.874608537, -87.6979811274 41.8738276507, -87.6991927457 41.8738343474, -87.69979081 41.8746219307, -87.6991772408 41.8754028267, -87.6979655928 41.8753961296, -87.6973675439 41.874608537)))"
