big_hexagon_id,thirtymins,harmful,not_harmful,median,mean,max,min,sum,count
384.0,2018-07-25 09:30:00,0.0,1.0,10.260000000000002,10.313723404255322,12.0,7.19,969.4900000000004,94.0
385.0,2018-07-25 09:30:00,0.0,0.0,15.03,16.976330275229355,34.2,12.08,1850.42,109.0
385.0,2018-07-25 09:30:00,0.0,1.0,10.6,10.269552238805971,12.0,7.65,688.06,67.0
385.0,2018-07-25 09:30:00,1.0,0.0,37.735,37.97875000000001,40.12,35.1,303.8300000000001,8.0
386.0,2018-07-10 10:30:00,0.0,0.0,14.0,13.951871657754008,16.0,13.0,2609.0,187.0
386.0,2018-07-10 10:30:00,0.0,1.0,12.0,12.0,12.0,12.0,168.0,14.0
386.0,2018-07-10 14:30:00,0.0,1.0,3.0,3.0129032258064514,5.0,1.0,467.0,155.0
386.0,2018-07-25 09:30:00,0.0,1.0,8.95,8.937187500000002,11.34,6.03,857.9700000000003,96.0
386.0,2019-11-19 15:30:00,0.0,0.0,15.0,18.454545454545453,34.0,13.0,2639.0,143.0
386.0,2019-11-19 15:30:00,0.0,1.0,12.0,12.0,12.0,12.0,84.0,7.0
386.0,2019-11-19 15:30:00,1.0,0.0,103.0,99.125,137.0,38.0,3172.0,32.0
387.0,2018-07-10 10:00:00,0.0,0.0,14.0,15.142348754448399,34.0,13.0,17020.0,1124.0
387.0,2018-07-10 10:00:00,0.0,1.0,12.0,11.503067484662573,12.0,10.0,1875.0,163.0
387.0,2018-07-10 10:00:00,1.0,0.0,42.0,42.42424242424242,54.0,35.0,2800.0,66.0
387.0,2018-07-10 10:30:00,0.0,0.0,14.0,13.857142857142858,15.0,13.0,582.0,42.0
387.0,2018-07-10 10:30:00,0.0,1.0,12.0,11.8,12.0,11.0,177.0,15.0
387.0,2018-07-10 14:30:00,0.0,1.0,3.0,2.7277200656096228,6.0,0.0,4989.0,1829.0
387.0,2018-07-10 15:00:00,0.0,1.0,3.0,3.4315659679408137,6.0,1.0,2783.0,811.0
387.0,2019-04-27 08:30:00,0.0,1.0,2.0,1.7,3.0,0.0,255.0,150.0
387.0,2019-04-27 09:00:00,0.0,1.0,3.0,3.2916666666666665,4.0,2.0,79.0,24.0
387.0,2019-07-24 10:00:00,0.0,0.0,14.0,19.61904761904762,34.0,13.0,824.0,42.0
387.0,2019-07-24 10:00:00,0.0,1.0,6.0,6.3265306122448965,12.0,3.0,1860.0,294.0
388.0,2017-07-17 18:00:00,0.0,0.0,21.34,21.805409836065568,24.71,19.32,1330.13,61.0
388.0,2017-08-01 11:30:00,0.0,0.0,15.03,17.716727272727272,34.03,12.08,974.42,55.0
388.0,2017-08-01 11:30:00,0.0,1.0,8.11,8.483689516129047,12.0,4.58,4207.910000000007,496.0
388.0,2017-08-01 11:30:00,1.0,0.0,93.75,83.31301886792454,146.8,35.83,8831.180000000002,106.0
388.0,2017-08-01 12:30:00,0.0,0.0,20.82,20.844678899082574,34.92,12.08,2272.070000000001,109.0
388.0,2017-08-01 12:30:00,0.0,1.0,8.57,8.622736318407973,12.0,5.42,8665.850000000011,1005.0
388.0,2017-08-01 12:30:00,1.0,0.0,84.535,82.9772959183673,163.54,35.28,16263.549999999996,196.0
388.0,2017-08-01 14:30:00,0.0,0.0,12.97,13.019285714285715,14.79,12.08,2916.320000000001,224.0
388.0,2017-08-01 14:30:00,0.0,1.0,10.07,10.04283269961977,12.0,7.04,5282.53,526.0
388.0,2017-08-01 15:30:00,0.0,0.0,12.82,13.086666666666668,15.42,12.08,1727.44,132.0
388.0,2017-08-01 15:30:00,0.0,1.0,10.3,10.096280991735528,12.0,6.11,6108.249999999994,605.0
388.0,2019-04-27 08:30:00,0.0,1.0,1.0,0.8629032258064516,2.0,0.0,107.0,124.0
388.0,2019-07-23 10:30:00,0.0,0.0,14.0,13.928571428571427,16.0,13.0,195.0,14.0
388.0,2019-07-23 10:30:00,0.0,1.0,8.0,8.396279069767441,12.0,6.0,18052.0,2150.0
388.0,2019-07-23 15:00:00,0.0,0.0,14.0,14.45536519386835,21.0,13.0,16031.0,1109.0
388.0,2019-07-23 15:00:00,0.0,1.0,12.0,11.543726235741445,12.0,10.0,3036.0,263.0
388.0,2019-07-23 15:30:00,0.0,1.0,10.0,10.610169491525424,12.0,10.0,626.0,59.0
388.0,2019-07-24 10:00:00,0.0,1.0,5.0,5.061428571428571,8.0,2.0,7086.0,1400.0
388.0,2019-07-24 10:30:00,0.0,1.0,6.0,5.638823529411765,11.0,2.0,4793.0,850.0
388.0,2019-07-24 14:30:00,0.0,1.0,4.0,3.991304347826087,6.0,2.0,918.0,230.0
388.0,2019-07-24 15:00:00,0.0,0.0,20.0,18.789473684210527,22.0,14.0,357.0,19.0
388.0,2019-07-24 15:00:00,0.0,1.0,4.0,4.103759398496241,12.0,0.0,8187.0,1995.0
388.0,2019-07-24 15:30:00,0.0,1.0,2.5,2.5625,4.0,2.0,41.0,16.0
389.0,2017-07-17 18:00:00,0.0,0.0,20.82,21.003870967741946,24.71,17.41,2604.480000000001,124.0
389.0,2017-08-01 13:00:00,0.0,1.0,10.635,10.641333333333334,11.19,10.15,319.24,30.0
389.0,2017-08-01 13:30:00,0.0,0.0,12.75,12.878000000000007,14.1,12.08,1352.1900000000007,105.0
389.0,2017-08-01 13:30:00,0.0,1.0,11.04,10.878313253012047,12.0,8.95,902.9,83.0
389.0,2017-08-01 14:30:00,0.0,0.0,13.19,13.241515151515152,14.95,12.15,436.97,33.0
389.0,2017-08-01 14:30:00,0.0,1.0,10.3,10.245185185185182,12.0,8.34,1936.3399999999995,189.0
389.0,2017-08-01 15:00:00,0.0,0.0,13.57,13.80459546925566,17.85,12.08,4265.619999999999,309.0
389.0,2017-08-01 15:00:00,0.0,1.0,10.3,9.687444933920704,12.0,5.49,2199.05,227.0
389.0,2017-08-01 15:30:00,0.0,0.0,15.66,15.780482269503516,22.9,12.08,22250.47999999996,1410.0
389.0,2017-08-01 15:30:00,0.0,1.0,11.49,11.37082926829268,12.0,9.85,2331.0199999999995,205.0
389.0,2017-08-01 16:00:00,0.0,0.0,13.65,13.950696202531596,19.81,12.08,13225.259999999951,948.0
389.0,2017-08-01 16:00:00,0.0,1.0,10.6,9.539940417080436,12.0,3.19,9606.72,1007.0
389.0,2019-07-23 10:30:00,0.0,0.0,17.5,18.813953488372096,27.0,13.0,1618.0,86.0
389.0,2019-07-23 10:30:00,0.0,1.0,9.0,8.855299539170506,12.0,6.0,9608.0,1085.0
389.0,2019-07-23 11:00:00,0.0,0.0,13.0,13.3125,15.0,13.0,213.0,16.0
389.0,2019-07-23 11:00:00,0.0,1.0,9.0,8.909090909090908,12.0,6.0,11564.0,1298.0
389.0,2019-07-23 14:30:00,0.0,0.0,15.0,15.368304559539618,34.0,13.0,34717.0,2259.0
389.0,2019-07-23 14:30:00,0.0,1.0,12.0,10.922448979591836,12.0,5.0,2676.0,245.0
389.0,2019-07-23 14:30:00,1.0,0.0,37.0,36.73333333333333,39.0,35.0,551.0,15.0
389.0,2019-07-23 15:30:00,0.0,1.0,11.0,10.50925925925926,12.0,9.0,1135.0,108.0
389.0,2019-07-24 10:30:00,0.0,0.0,20.0,20.33333333333333,29.0,13.0,1891.0,93.0
389.0,2019-07-24 10:30:00,0.0,1.0,6.0,5.897977941176472,12.0,2.0,12834.0,2176.0
389.0,2019-07-24 14:30:00,0.0,0.0,13.0,13.0,13.0,13.0,13.0,1.0
389.0,2019-07-24 14:30:00,0.0,1.0,4.0,4.086956521739131,12.0,1.0,11938.0,2921.0
389.0,2019-07-24 15:30:00,0.0,1.0,3.0,3.571428571428572,5.0,3.0,75.0,21.0
389.0,2020-05-26 14:30:00,0.0,1.0,6.0,6.577981651376147,9.0,5.0,2151.0,327.0
390.0,2017-05-05 20:00:00,0.0,0.0,20.15,20.172833333333344,34.74,12.08,2420.7400000000007,120.0
390.0,2017-05-05 20:00:00,0.0,1.0,6.34,6.846685714285719,12.0,2.57,2396.340000000001,350.0
390.0,2017-05-05 20:00:00,1.0,0.0,50.46,48.673529411764704,56.82,36.02,827.45,17.0
390.0,2017-07-17 18:00:00,0.0,0.0,18.85,19.11617283950618,24.09,15.66,3096.820000000001,162.0
390.0,2017-07-29 13:00:00,0.0,1.0,2.9450000000000003,3.6358450704225342,10.37,1.27,516.2899999999998,142.0
390.0,2017-08-01 13:30:00,0.0,0.0,12.82,13.032797927461145,15.34,12.08,2515.330000000001,193.0
390.0,2017-08-01 13:30:00,0.0,1.0,10.6,10.525086848635233,12.0,8.03,4241.609999999999,403.0
390.0,2017-08-01 14:30:00,0.0,0.0,12.52,12.645935483870966,14.02,12.08,1960.12,155.0
390.0,2017-08-01 14:30:00,0.0,1.0,10.785,10.546963470319632,12.0,7.57,4619.57,438.0
390.0,2017-08-01 15:00:00,0.0,0.0,15.18,15.204845360824747,20.31,12.08,4424.6100000000015,291.0
390.0,2017-08-01 15:00:00,0.0,1.0,11.26,11.134111111111114,12.0,9.48,1002.0700000000003,90.0
390.0,2017-08-01 16:00:00,0.0,0.0,13.05,13.159295774647891,15.11,12.15,934.3100000000003,71.0
390.0,2017-08-01 16:00:00,0.0,1.0,9.48,9.100862619808304,12.0,5.34,2848.569999999999,313.0
390.0,2019-07-09 10:30:00,0.0,0.0,19.0,20.240367564081897,34.0,13.0,125551.0,6203.0
390.0,2019-07-09 10:30:00,1.0,0.0,47.0,52.8939179632249,119.0,35.0,37396.0,707.0
390.0,2019-07-09 11:00:00,0.0,0.0,18.0,17.954545454545453,23.0,13.0,1185.0,66.0
390.0,2019-07-09 11:00:00,0.0,1.0,12.0,12.0,12.0,12.0,36.0,3.0
390.0,2019-07-09 15:00:00,0.0,0.0,31.0,30.359452736318413,34.0,25.0,97636.0,3216.0
390.0,2019-07-09 15:00:00,1.0,0.0,41.0,44.29305135951662,72.0,35.0,14661.0,331.0
390.0,2019-07-09 15:30:00,0.0,0.0,31.0,30.392572944297086,33.0,26.0,11458.0,377.0
390.0,2019-07-09 21:30:00,0.0,0.0,21.0,21.028827674567584,34.0,14.0,32826.0,1561.0
390.0,2019-07-09 21:30:00,1.0,0.0,51.0,54.89005235602096,118.0,35.0,10484.0,191.0
390.0,2019-07-09 22:00:00,0.0,0.0,18.0,17.941176470588232,19.0,16.0,305.0,17.0
390.0,2019-07-10 02:00:00,0.0,0.0,31.0,31.15909090909091,34.0,27.0,32904.0,1056.0
390.0,2019-07-10 02:00:00,1.0,0.0,39.0,43.319327731092436,60.0,35.0,5155.0,119.0
390.0,2019-07-10 02:30:00,0.0,0.0,32.0,31.81679389312977,34.0,29.0,4168.0,131.0
390.0,2019-07-23 11:00:00,0.0,0.0,13.0,13.0,13.0,13.0,52.0,4.0
390.0,2019-07-23 11:00:00,0.0,1.0,10.0,9.400167084377609,12.0,6.0,11252.0,1197.0
390.0,2019-07-23 14:30:00,0.0,0.0,14.0,14.568901303538174,21.0,13.0,15647.0,1074.0
390.0,2019-07-23 14:30:00,0.0,1.0,12.0,11.904109589041095,12.0,11.0,869.0,73.0
390.0,2019-07-23 15:30:00,0.0,0.0,13.0,13.0,13.0,13.0,91.0,7.0
390.0,2019-07-23 15:30:00,0.0,1.0,10.0,10.32716049382716,12.0,8.0,1673.0,162.0
390.0,2019-07-24 10:30:00,0.0,0.0,23.0,22.282608695652176,33.0,13.0,1025.0,46.0
390.0,2019-07-24 10:30:00,0.0,1.0,6.0,6.787878787878787,12.0,4.0,4928.0,726.0
390.0,2019-07-24 10:30:00,1.0,0.0,35.5,35.5,36.0,35.0,213.0,6.0
390.0,2019-07-24 11:00:00,0.0,1.0,6.0,6.5363457760314345,10.0,3.0,3327.0,509.0
390.0,2019-07-24 14:00:00,0.0,1.0,3.0,3.4463171036204745,9.0,0.0,5521.0,1602.0
390.0,2019-07-24 14:30:00,0.0,1.0,4.0,3.7167101827676237,6.0,1.0,2847.0,766.0
390.0,2019-07-24 15:30:00,0.0,1.0,3.0,3.363636363636364,4.0,3.0,37.0,11.0
390.0,2019-09-07 11:00:00,0.0,1.0,3.0,2.7705771050141905,8.0,0.0,5857.0,2114.0
390.0,2019-09-07 11:30:00,0.0,1.0,3.0,2.8612288135593222,6.0,0.0,2701.0,944.0
391.0,2017-05-05 20:00:00,0.0,1.0,3.83,3.9398780487804865,5.96,2.71,323.06999999999994,82.0
391.0,2017-07-29 11:30:00,0.0,0.0,15.18,15.467090909090908,20.51,12.15,850.6899999999998,55.0
391.0,2017-07-29 11:30:00,0.0,1.0,4.81,5.410980861244028,11.86,1.76,4523.580000000008,836.0
391.0,2017-07-29 13:00:00,0.0,1.0,3.54,3.9890581717451674,11.71,1.65,2880.1000000000104,722.0
391.0,2017-08-17 12:00:00,0.0,1.0,6.8,7.1005306799336925,11.04,3.4,4281.620000000016,603.0
391.0,2017-08-17 19:00:00,0.0,0.0,15.26,15.29426966292134,18.03,12.15,2722.379999999999,178.0
391.0,2017-08-17 19:00:00,0.0,1.0,6.11,6.705338345864661,12.0,3.69,891.8099999999997,133.0
391.0,2017-08-18 07:00:00,0.0,0.0,12.375,12.47,12.9,12.23,49.88,4.0
391.0,2017-08-18 07:00:00,0.0,1.0,9.1,9.113709677419351,11.86,6.26,2260.1999999999994,248.0
391.0,2017-08-18 08:30:00,0.0,1.0,7.535,7.478048780487801,9.25,5.34,613.1999999999998,82.0
391.0,2017-08-18 09:00:00,0.0,1.0,6.8,7.014270072992702,9.85,4.58,1921.9100000000005,274.0
391.0,2017-08-18 09:30:00,0.0,0.0,13.12,13.67482352941177,17.15,12.08,1162.3600000000004,85.0
391.0,2017-08-18 09:30:00,0.0,1.0,9.48,9.418445595854923,12.0,5.96,1817.76,193.0
391.0,2017-08-18 15:00:00,0.0,0.0,14.33,14.506028368794317,18.21,12.08,2045.3499999999988,141.0
391.0,2017-08-18 15:00:00,0.0,1.0,11.12,11.015087719298249,12.0,8.57,1255.7200000000005,114.0
391.0,2017-08-18 18:30:00,0.0,0.0,13.155,13.175579710144934,15.42,12.08,1818.230000000001,138.0
391.0,2017-08-18 18:30:00,0.0,1.0,11.12,10.960819672131144,12.0,9.17,1337.2199999999993,122.0
391.0,2017-08-19 09:00:00,0.0,0.0,29.12,28.782470588235306,34.74,21.67,4893.020000000001,170.0
391.0,2017-08-19 09:00:00,1.0,0.0,35.65,35.65,35.65,35.65,35.65,1.0
391.0,2017-08-19 09:30:00,0.0,0.0,28.53,27.207582846003913,34.74,17.58,13957.490000000007,513.0
391.0,2017-08-19 09:30:00,1.0,0.0,36.77,37.44583333333332,41.79,35.1,898.6999999999997,24.0
391.0,2017-08-19 10:00:00,0.0,0.0,23.84,23.856449511400687,34.92,15.58,7323.9300000000085,307.0
391.0,2017-08-19 10:00:00,1.0,0.0,36.21,36.47777777777778,38.71,35.1,656.6,18.0
391.0,2017-08-19 17:00:00,0.0,0.0,26.54,27.160904522613077,34.74,21.77,5405.020000000003,199.0
391.0,2017-08-19 17:00:00,1.0,0.0,40.12,39.90307692307693,45.29,35.47,1556.2200000000007,39.0
391.0,2017-08-19 17:30:00,0.0,0.0,21.45,22.79400826446284,34.92,17.32,5516.150000000006,242.0
391.0,2017-08-19 17:30:00,1.0,0.0,42.86,42.82191780821918,51.94,35.1,3126.0000000000005,73.0
391.0,2017-08-19 18:00:00,0.0,0.0,19.66,19.48583333333333,20.61,17.32,233.83,12.0
391.0,2017-08-22 18:00:00,0.0,0.0,12.34,12.34,12.6,12.08,24.68,2.0
391.0,2017-08-22 18:00:00,0.0,1.0,9.93,9.918016528925616,12.0,7.73,1200.0799999999995,121.0
391.0,2017-08-22 18:30:00,0.0,0.0,12.9,13.381929824561405,17.15,12.08,762.7700000000002,57.0
391.0,2017-08-22 18:30:00,0.0,1.0,9.63,9.643093922651927,12.0,6.26,3490.799999999997,362.0
391.0,2017-08-23 09:30:00,0.0,0.0,13.49,13.516666666666667,15.82,12.08,446.05,33.0
391.0,2017-08-23 09:30:00,0.0,1.0,8.42,8.443758127438231,12.0,3.69,6493.249999999999,769.0
391.0,2017-08-23 18:00:00,0.0,0.0,13.760000000000002,15.412796610169492,27.8,12.08,1818.71,118.0
391.0,2017-08-23 18:00:00,0.0,1.0,9.63,9.628931475029024,12.0,5.19,8290.509999999991,861.0
391.0,2017-08-23 18:30:00,0.0,0.0,13.23,14.142777777777786,21.77,12.08,3054.840000000001,216.0
391.0,2017-08-23 18:30:00,0.0,1.0,10.45,10.185679012345675,12.0,6.42,7425.359999999998,729.0
391.0,2017-08-24 10:00:00,0.0,0.0,14.79,14.988150684931474,20.31,12.08,10941.349999999975,730.0
391.0,2017-08-24 10:00:00,0.0,1.0,11.04,11.062393162393164,12.0,9.25,1294.3000000000004,117.0
391.0,2017-08-24 18:00:00,0.0,0.0,13.19,13.52851681957187,17.58,12.08,8847.650000000003,654.0
391.0,2017-08-24 18:00:00,0.0,1.0,11.45,11.324279279279278,12.0,9.48,2513.99,222.0
391.0,2017-08-25 10:00:00,0.0,0.0,14.72,15.280814814814804,27.09,12.08,4125.819999999997,270.0
391.0,2017-08-25 10:00:00,0.0,1.0,9.25,9.239926322839882,12.0,4.58,13795.20999999994,1493.0
391.0,2017-08-25 10:30:00,0.0,0.0,12.23,12.253333333333336,12.38,12.15,36.76000000000001,3.0
391.0,2017-08-25 10:30:00,0.0,1.0,9.25,9.5891724137931,11.93,7.8,1390.4299999999996,145.0
391.0,2017-08-26 09:00:00,0.0,0.0,14.1,14.265357967667427,18.94,12.08,6176.899999999996,433.0
391.0,2017-08-26 09:00:00,0.0,1.0,11.19,11.010370370370374,12.0,9.02,2378.2400000000007,216.0
391.0,2017-08-26 18:00:00,0.0,0.0,17.28,17.626872509960126,26.27,13.57,8848.689999999984,502.0
391.0,2017-08-29 09:30:00,0.0,0.0,26.54,26.421171497584552,34.92,18.57,21876.730000000007,828.0
391.0,2017-08-29 09:30:00,1.0,0.0,39.31,41.48461139896372,65.36,35.1,8006.529999999999,193.0
391.0,2017-08-29 12:30:00,0.0,0.0,28.67,28.022678132678127,34.92,19.13,11405.23,407.0
391.0,2017-08-29 12:30:00,1.0,0.0,37.54,37.933571428571426,42.0,35.1,2655.35,70.0
391.0,2017-08-29 18:30:00,0.0,0.0,24.46,25.994342105263186,34.92,19.42,7902.280000000009,304.0
391.0,2017-08-29 18:30:00,1.0,0.0,35.65,36.066666666666656,38.51,35.1,865.5999999999998,24.0
391.0,2017-08-29 19:00:00,0.0,0.0,25.21,25.46633123689721,34.56,18.85,24294.879999999946,954.0
391.0,2017-08-29 19:00:00,1.0,0.0,38.91,39.364761904761906,43.73,35.65,1653.3200000000004,42.0
391.0,2017-08-30 10:30:00,0.0,0.0,19.91,20.072923976608177,27.23,15.11,6864.939999999996,342.0
391.0,2017-08-31 10:00:00,0.0,0.0,14.25,14.427385159010615,19.13,12.08,4082.9500000000044,283.0
391.0,2017-08-31 10:00:00,0.0,1.0,10.82,10.703593073593074,12.0,8.19,2472.53,231.0
391.0,2017-08-31 17:30:00,0.0,0.0,29.58,29.404193548387042,34.92,20.61,15496.009999999973,527.0
391.0,2017-08-31 17:30:00,1.0,0.0,37.15,42.2616049382716,64.79,35.1,3423.19,81.0
391.0,2017-09-01 17:30:00,0.0,1.0,7.42,7.627864077669907,10.37,5.57,785.6700000000003,103.0
391.0,2017-09-01 18:00:00,0.0,0.0,14.02,16.075238095238095,26.68,12.08,1350.32,84.0
391.0,2017-09-01 18:00:00,0.0,1.0,6.5,6.945891181988727,12.0,3.19,7404.319999999981,1066.0
391.0,2017-09-02 10:30:00,0.0,0.0,12.52,12.596521739130438,13.49,12.08,289.72000000000014,23.0
391.0,2017-09-02 10:30:00,0.0,1.0,10.75,10.74446808510638,12.0,7.42,1514.9699999999993,141.0
391.0,2017-09-02 16:30:00,0.0,0.0,14.18,14.916238532110095,34.92,12.23,1625.8700000000006,109.0
391.0,2017-09-02 16:30:00,0.0,1.0,11.155,11.10638888888889,12.0,10.0,399.83,36.0
391.0,2017-09-02 16:30:00,1.0,0.0,62.81,83.93671232876706,181.43,36.58,12254.759999999993,146.0
391.0,2017-09-02 17:00:00,0.0,1.0,8.11,8.405266666666668,11.34,6.03,1260.7900000000004,150.0
391.0,2017-09-07 09:30:00,0.0,0.0,13.19,13.07,13.57,12.45,39.21,3.0
391.0,2017-09-07 09:30:00,0.0,1.0,9.555,9.922,11.56,8.49,99.22,10.0
391.0,2017-09-07 10:00:00,0.0,0.0,15.145,14.83578947368421,16.48,12.38,563.76,38.0
391.0,2017-09-07 10:00:00,0.0,1.0,7.42,7.539253731343287,11.71,4.13,1010.2600000000006,134.0
391.0,2017-09-07 18:00:00,0.0,0.0,12.86,12.82,13.95,12.08,564.08,44.0
391.0,2017-09-07 18:00:00,0.0,1.0,7.96,8.228386167146994,12.0,4.65,2855.250000000007,347.0
391.0,2017-09-08 09:00:00,0.0,0.0,15.03,16.436634615384598,34.2,12.08,3418.8199999999956,208.0
391.0,2017-09-08 09:00:00,0.0,1.0,11.78,11.66375,11.93,11.12,93.31,8.0
391.0,2017-09-08 09:00:00,1.0,0.0,67.82,66.70152173913044,89.33,37.15,3068.2700000000004,46.0
391.0,2017-09-08 09:30:00,0.0,0.0,16.31,17.51348694316431,34.56,12.08,11401.279999999966,651.0
391.0,2017-09-08 09:30:00,0.0,1.0,10.52,10.425658914728682,12.0,7.27,1344.9100000000005,129.0
391.0,2017-09-08 09:30:00,1.0,0.0,65.505,60.80382352941177,73.64,35.28,2067.330000000001,34.0
391.0,2017-09-08 10:00:00,0.0,0.0,18.76,20.198924050632915,30.51,14.64,3191.4300000000007,158.0
391.0,2017-09-08 17:00:00,0.0,0.0,22.78,21.57118811881189,30.67,12.08,2178.6900000000005,101.0
391.0,2017-09-08 17:00:00,0.0,1.0,8.64,9.148494623655916,11.93,6.96,850.8100000000003,93.0
391.0,2017-09-08 19:00:00,0.0,0.0,13.95,14.17440677966102,18.12,12.08,836.2900000000003,59.0
391.0,2017-09-08 19:00:00,0.0,1.0,7.34,7.265760368663595,11.86,2.38,1576.67,217.0
391.0,2017-09-08 20:00:00,0.0,0.0,12.3,12.402222222222226,12.9,12.08,111.62,9.0
391.0,2017-09-08 20:00:00,0.0,1.0,4.58,5.497753086419754,12.0,1.65,2226.5900000000006,405.0
391.0,2017-09-09 10:00:00,0.0,0.0,13.27,13.440724637681155,15.34,12.08,927.4099999999997,69.0
391.0,2017-09-09 10:00:00,0.0,1.0,9.78,9.859304347826097,12.0,7.57,1133.8200000000008,115.0
391.0,2017-09-09 11:00:00,0.0,0.0,19.96,18.636785714285732,29.12,12.08,1565.4900000000011,84.0
391.0,2017-09-09 11:00:00,0.0,1.0,11.19,11.057142857142859,12.0,9.78,619.2000000000003,56.0
391.0,2017-09-09 15:30:00,0.0,1.0,5.57,5.8543600000000025,10.45,2.57,1463.5900000000006,250.0
391.0,2017-09-12 10:00:00,0.0,0.0,14.95,16.48102564102565,34.92,12.08,2571.040000000001,156.0
391.0,2017-09-12 10:00:00,0.0,1.0,9.78,9.354466403162071,12.0,5.26,2366.680000000004,253.0
391.0,2017-09-12 10:00:00,1.0,0.0,45.855,44.18117647058825,49.49,36.02,1502.16,34.0
391.0,2017-09-12 18:00:00,0.0,0.0,13.87,15.931352549889134,34.38,12.08,7185.039999999997,451.0
391.0,2017-09-12 18:00:00,0.0,1.0,9.63,9.068068535825557,12.0,5.26,2910.8500000000045,321.0
391.0,2017-09-12 18:00:00,1.0,0.0,37.73,37.662,38.91,36.39,188.31,5.0
391.0,2017-09-13 09:30:00,0.0,0.0,16.15,16.725128205128204,20.2,13.95,652.28,39.0
391.0,2017-09-13 10:00:00,0.0,0.0,17.85,18.013741794310715,34.92,12.08,8232.279999999997,457.0
391.0,2017-09-13 10:00:00,0.0,1.0,10.22,10.288205128205131,11.86,8.87,401.24000000000007,39.0
391.0,2017-09-13 10:00:00,1.0,0.0,36.39,36.561428571428564,38.51,35.83,255.92999999999995,7.0
391.0,2017-09-14 10:00:00,0.0,0.0,33.67,33.88230769230769,34.92,32.98,440.47,13.0
391.0,2017-09-14 10:00:00,1.0,0.0,43.51,43.08827586206896,50.95,35.1,4998.239999999999,116.0
391.0,2017-09-14 18:30:00,0.0,1.0,7.035,7.035,7.11,6.96,14.07,2.0
391.0,2017-09-15 09:30:00,0.0,0.0,21.665,22.418277310924374,34.74,16.48,5335.55,238.0
391.0,2017-09-15 09:30:00,1.0,0.0,36.21,36.513000000000005,37.93,35.65,365.13,10.0
391.0,2017-09-15 10:00:00,0.0,0.0,13.8,14.972780748663109,21.03,12.08,2799.910000000001,187.0
391.0,2017-09-15 10:00:00,0.0,1.0,11.86,11.802777777777774,12.0,11.41,212.45,18.0
391.0,2017-09-15 15:30:00,0.0,0.0,12.82,13.02949253731344,16.64,12.08,4364.880000000002,335.0
391.0,2017-09-15 15:30:00,0.0,1.0,11.56,11.467799043062213,12.0,10.22,2396.7700000000023,209.0
391.0,2017-09-16 09:30:00,0.0,0.0,14.87,14.792621951219521,16.98,12.15,2425.9900000000007,164.0
391.0,2017-09-16 09:30:00,0.0,1.0,11.71,11.783333333333333,11.93,11.71,35.35,3.0
391.0,2017-09-16 17:00:00,0.0,0.0,15.42,15.716049822064052,20.2,12.23,4416.209999999998,281.0
391.0,2017-09-16 17:00:00,0.0,1.0,10.67,10.510980392156863,12.0,8.49,1072.12,102.0
391.0,2017-09-19 09:00:00,0.0,0.0,28.085,29.34625,33.5,27.23,234.77,8.0
391.0,2017-09-19 09:00:00,1.0,0.0,53.96,53.58862068965517,70.33,35.28,6216.279999999999,116.0
391.0,2017-09-19 09:30:00,0.0,0.0,23.25,23.55,26.27,21.56,682.9499999999998,29.0
391.0,2017-09-19 09:30:00,1.0,0.0,67.67,66.0667741935484,82.1,36.58,8192.28,124.0
391.0,2017-09-19 18:00:00,0.0,0.0,28.82,28.870562770562767,34.92,18.76,6669.0999999999985,231.0
391.0,2017-09-19 18:00:00,1.0,0.0,36.77,36.92047619047619,40.74,35.1,1550.66,42.0
391.0,2017-09-19 19:00:00,0.0,0.0,33.15,33.24152173913045,34.92,29.89,1529.1100000000006,46.0
391.0,2017-09-19 19:00:00,1.0,0.0,42.0,43.57850467289717,63.09,35.1,9325.799999999994,214.0
391.0,2017-09-20 09:30:00,0.0,0.0,25.21,24.770967741935486,34.38,18.94,1535.8000000000004,62.0
391.0,2017-09-20 09:30:00,1.0,0.0,63.51,60.4408695652174,79.23,37.15,5560.56,92.0
391.0,2017-09-20 17:00:00,0.0,0.0,17.5,17.666178343949046,21.03,14.64,2773.59,157.0
391.0,2017-09-21 10:30:00,0.0,0.0,33.5,33.47,34.74,32.14,133.88,4.0
391.0,2017-09-21 10:30:00,1.0,0.0,36.675,36.735,39.31,35.1,587.76,16.0
391.0,2017-09-21 19:30:00,0.0,0.0,27.37,27.945934579439268,34.92,18.3,11960.860000000008,428.0
391.0,2017-09-21 19:30:00,1.0,0.0,37.15,37.723525641025645,45.52,35.1,5884.870000000003,156.0
391.0,2017-09-22 09:30:00,0.0,0.0,19.04,21.330419947506517,34.92,14.33,16253.779999999968,762.0
391.0,2017-09-22 09:30:00,1.0,0.0,39.72,41.116721311475395,57.88,35.1,7524.359999999996,183.0
391.0,2017-09-22 10:00:00,0.0,0.0,29.89,29.88760000000001,34.92,23.6,2241.570000000001,75.0
391.0,2017-09-22 10:00:00,1.0,0.0,48.89,52.37068493150685,99.35,35.83,7646.119999999999,146.0
391.0,2017-09-22 14:30:00,0.0,0.0,16.23,16.49635483870967,21.13,13.12,5113.869999999997,310.0
391.0,2017-09-22 19:30:00,0.0,0.0,22.67,23.253016949152563,31.15,18.76,6859.640000000006,295.0
391.0,2017-09-23 10:00:00,0.0,0.0,20.71,20.7712662337662,28.82,14.33,19192.64999999997,924.0
