Daily,value_represented,latitude,longitude,median,mean,max,sum,count,harmful,not_harmful
2017-12-25,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.2,4.641666666666665,9.6,222.79999999999995,48.0,0.0,1.0
2017-12-25,VILLAGE GARAGE,41.670992,-87.732457,5.1,5.283333333333334,10.0,253.60000000000005,48.0,0.0,1.0
2017-12-26,COM ED MAINTENANCE BLDG,41.7514,-87.713488,4.5,4.683333333333334,9.1,224.79999999999995,48.0,0.0,1.0
2017-12-26,LIBERTY SCHOOL,41.864426,-87.748902,3.5,3.5458333333333343,9.1,170.20000000000005,48.0,0.0,1.0
2017-12-26,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.699999999999998,5.129166666666666,11.3,246.2,48.0,0.0,1.0
2017-12-26,REGIONAL OFFICE BUILDING,42.060285,-87.863225,4.9,5.75,12.0,138.0,24.0,0.0,1.0
2017-12-26,SPRINGFIELD PUMP STATION,41.912739,-87.722673,4.4,4.621739130434783,12.3,212.6,48.0,0.0,0.9565217391304348
2017-12-26,VILLAGE GARAGE,41.670992,-87.732457,4.7,4.870833333333335,10.7,233.80000000000004,48.0,0.0,1.0
2017-12-27,COM ED MAINTENANCE BLDG,41.7514,-87.713488,9.6,10.023999999999996,17.3,501.1999999999999,50.0,0.0,0.72
2017-12-27,GRAVES ES,41.782766,-87.80537700000002,10.5,10.5,10.5,21.0,2.0,0.0,1.0
2017-12-27,IEPA TRAILER,41.965193,-87.876265,17.7,17.7,17.7,17.7,1.0,0.0,0.0
2017-12-27,LIBERTY SCHOOL,41.864426,-87.748902,7.5,8.356,30.2,417.8,50.0,0.0,0.88
2017-12-27,MAYFAIR PUMP STATION,41.965485,-87.749928,10.8,10.8,10.8,10.8,1.0,0.0,1.0
2017-12-27,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.5,9.715999999999998,17.7,485.79999999999984,50.0,0.0,0.68
2017-12-27,REGIONAL OFFICE BUILDING,42.060285,-87.863225,10.8,11.304166666666665,20.1,271.29999999999995,24.0,0.0,0.5833333333333334
2017-12-27,SPRINGFIELD PUMP STATION,41.912739,-87.722673,8.8,8.807999999999998,16.7,440.39999999999986,50.0,0.0,0.72
2017-12-27,VILLAGE GARAGE,41.670992,-87.732457,8.7,9.799999999999997,18.7,489.99999999999983,50.0,0.0,0.68
2017-12-27,VILLAGE HALL,41.80118,-87.832349,13.1,13.1,13.1,26.2,4.0,0.0,0.0
2017-12-27,WASHINGTON HS,41.687165,-87.539315,11.65,11.65,11.8,46.6,4.0,0.0,1.0
2017-12-28,COM ED MAINTENANCE BLDG,41.7514,-87.713488,14.35,13.845833333333333,27.7,664.6,48.0,0.0,0.4166666666666667
2017-12-28,LIBERTY SCHOOL,41.864426,-87.748902,11.35,11.458333333333336,16.9,550.0,48.0,0.0,0.625
2017-12-28,NORTHBROOK WATER PLANT,42.139996,-87.799227,15.5,13.733333333333334,21.8,659.2000000000003,48.0,0.0,0.3333333333333333
2017-12-28,REGIONAL OFFICE BUILDING,42.060285,-87.863225,16.25,14.5875,25.9,350.1,24.0,0.0,0.25
2017-12-28,SPRINGFIELD PUMP STATION,41.912739,-87.722673,14.9,14.633333333333333,21.1,702.3999999999999,48.0,0.0,0.25
2017-12-28,VILLAGE GARAGE,41.670992,-87.732457,13.95,13.404166666666665,21.4,643.3999999999999,48.0,0.0,0.375
2017-12-29,COM ED MAINTENANCE BLDG,41.7514,-87.713488,17.15,17.704166666666666,21.5,849.7999999999997,48.0,0.0,0.0
2017-12-29,LIBERTY SCHOOL,41.864426,-87.748902,14.1,14.275000000000004,18.3,685.2000000000003,48.0,0.0,0.16666666666666666
2017-12-29,NORTHBROOK WATER PLANT,42.139996,-87.799227,18.45,18.55416666666667,23.5,890.6000000000003,48.0,0.0,0.04166666666666666
2017-12-29,REGIONAL OFFICE BUILDING,42.060285,-87.863225,19.2,19.070833333333333,26.8,457.7,24.0,0.0,0.04166666666666666
2017-12-29,SPRINGFIELD PUMP STATION,41.912739,-87.722673,18.85,18.616666666666664,25.5,893.5999999999997,48.0,0.0,0.0
2017-12-29,VILLAGE GARAGE,41.670992,-87.732457,18.1,17.787499999999987,23.3,853.7999999999997,48.0,0.0,0.04166666666666666
2017-12-30,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.55,9.045833333333334,20.3,434.2000000000001,48.0,0.0,0.7083333333333334
2017-12-30,GRAVES ES,41.782766,-87.80537700000002,8.9,8.9,8.9,17.8,2.0,0.0,1.0
2017-12-30,IEPA TRAILER,41.965193,-87.876265,17.0,17.0,17.0,17.0,1.0,0.0,0.0
2017-12-30,LIBERTY SCHOOL,41.864426,-87.748902,6.2,6.637499999999998,14.5,318.6,48.0,0.0,0.9583333333333334
2017-12-30,MAYFAIR PUMP STATION,41.965485,-87.749928,8.3,8.3,8.3,8.3,1.0,0.0,1.0
2017-12-30,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.2,7.7760000000000025,19.4,388.80000000000007,50.0,0.0,0.8
2017-12-30,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.0,9.354166666666668,27.7,224.50000000000003,24.0,0.0,0.7916666666666666
2017-12-30,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.55,8.387500000000001,19.3,402.60000000000014,48.0,0.0,0.75
2017-12-30,VILLAGE GARAGE,41.670992,-87.732457,9.45,9.587500000000004,17.9,460.20000000000016,48.0,0.0,0.8333333333333334
2017-12-30,VILLAGE HALL,41.80118,-87.832349,8.4,8.4,8.4,16.8,2.0,0.0,1.0
2017-12-30,WASHINGTON HS,41.687165,-87.539315,8.3,8.3,8.3,16.6,2.0,0.0,1.0
2017-12-31,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.550000000000002,7.545833333333332,11.6,362.1999999999999,48.0,0.0,1.0
2017-12-31,LIBERTY SCHOOL,41.864426,-87.748902,5.05,4.683333333333332,8.7,224.79999999999995,48.0,0.0,1.0
2017-12-31,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.9,5.554166666666667,12.0,266.6000000000001,48.0,0.0,1.0
2017-12-31,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.35,6.883333333333334,12.5,165.20000000000005,24.0,0.0,0.9583333333333334
2017-12-31,SPRINGFIELD PUMP STATION,41.912739,-87.722673,1.25,1.6541666666666683,7.9,79.40000000000006,48.0,0.0,1.0
2017-12-31,VILLAGE GARAGE,41.670992,-87.732457,6.9,6.729166666666665,11.8,322.99999999999994,48.0,0.0,1.0
2018-01-01,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.4,6.999999999999999,10.9,335.99999999999994,48.0,0.0,1.0
2018-01-01,LIBERTY SCHOOL,41.864426,-87.748902,4.25,4.658333333333332,11.2,223.59999999999997,48.0,0.0,1.0
2018-01-01,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.350000000000001,8.220833333333333,17.5,394.6,48.0,0.0,0.75
2018-01-01,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.2,9.447826086956523,27.8,217.3,24.0,0.0,0.6956521739130435
2018-01-01,SPRINGFIELD PUMP STATION,41.912739,-87.722673,4.4,5.025000000000001,15.8,241.20000000000007,48.0,0.0,0.9583333333333334
2018-01-01,VILLAGE GARAGE,41.670992,-87.732457,6.4,6.825000000000002,10.9,327.60000000000014,48.0,0.0,1.0
2018-01-02,COM ED MAINTENANCE BLDG,41.7514,-87.713488,11.0,11.524000000000004,18.1,576.2000000000003,50.0,0.0,0.56
2018-01-02,GRAVES ES,41.782766,-87.80537700000002,,,,0.0,2.0,,
2018-01-02,IEPA TRAILER,41.965193,-87.876265,,,,0.0,1.0,,
2018-01-02,LIBERTY SCHOOL,41.864426,-87.748902,8.1,8.195833333333331,14.1,393.3999999999999,50.0,0.0,0.9166666666666666
2018-01-02,MAYFAIR PUMP STATION,41.965485,-87.749928,,,,0.0,1.0,,
2018-01-02,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.3,9.439999999999996,19.6,471.99999999999983,50.0,0.0,0.72
2018-01-02,REGIONAL OFFICE BUILDING,42.060285,-87.863225,10.6,10.445833333333336,16.5,250.7,24.0,0.0,0.7083333333333334
2018-01-02,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.9,8.851999999999997,17.6,442.59999999999985,50.0,0.0,0.76
2018-01-02,VILLAGE GARAGE,41.670992,-87.732457,10.4,11.323999999999998,20.7,566.1999999999998,50.0,0.0,0.64
2018-01-02,VILLAGE HALL,41.80118,-87.832349,7.9,7.9,7.9,15.8,4.0,0.0,1.0
2018-01-02,WASHINGTON HS,41.687165,-87.539315,14.3,14.3,14.3,28.6,4.0,0.0,0.0
2018-01-03,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.6,8.6,13.4,412.8,48.0,0.0,0.875
2018-01-03,LIBERTY SCHOOL,41.864426,-87.748902,6.7,7.429166666666667,12.4,356.6,48.0,0.0,0.9583333333333334
2018-01-03,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.4,10.562499999999996,21.5,506.99999999999983,48.0,0.0,0.625
2018-01-03,REGIONAL OFFICE BUILDING,42.060285,-87.863225,11.8,13.116666666666665,28.4,314.7999999999999,24.0,0.0,0.5416666666666666
2018-01-03,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.0,7.595833333333336,15.8,364.60000000000014,48.0,0.0,0.875
2018-01-03,VILLAGE GARAGE,41.670992,-87.732457,10.5,9.795833333333334,14.6,470.2000000000001,48.0,0.0,0.7916666666666666
2018-01-03,VILLAGE HALL,41.80118,-87.832349,10.5,10.5,10.5,21.0,2.0,0.0,1.0
2018-01-04,COM ED MAINTENANCE BLDG,41.7514,-87.713488,9.1,10.699999999999998,22.5,513.5999999999998,48.0,0.0,0.625
2018-01-04,LIBERTY SCHOOL,41.864426,-87.748902,4.199999999999998,4.1375,7.6,198.6,48.0,0.0,1.0
2018-01-04,NORTHBROOK WATER PLANT,42.139996,-87.799227,5.2,5.662500000000001,11.9,271.80000000000007,48.0,0.0,1.0
2018-01-04,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.15,6.2041666666666675,10.0,148.90000000000003,24.0,0.0,1.0
2018-01-04,SPRINGFIELD PUMP STATION,41.912739,-87.722673,3.5,3.404166666666665,12.3,163.3999999999999,48.0,0.0,0.9583333333333334
2018-01-04,VILLAGE GARAGE,41.670992,-87.732457,5.800000000000002,5.7250000000000005,8.5,91.6,48.0,0.0,1.0
2018-01-05,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.05,9.987499999999997,20.3,479.39999999999986,48.0,0.0,0.8333333333333334
2018-01-05,GRAVES ES,41.782766,-87.80537700000002,9.0,9.0,9.0,18.0,2.0,0.0,1.0
2018-01-05,IEPA TRAILER,41.965193,-87.876265,11.2,11.2,11.2,11.2,1.0,0.0,1.0
2018-01-05,LIBERTY SCHOOL,41.864426,-87.748902,5.2,5.350000000000001,11.6,256.80000000000007,48.0,0.0,1.0
2018-01-05,MAYFAIR PUMP STATION,41.965485,-87.749928,5.8,5.8,5.8,5.8,1.0,0.0,1.0
2018-01-05,NORTHBROOK WATER PLANT,42.139996,-87.799227,7.4,6.8519999999999985,12.4,342.6,50.0,0.0,0.96
2018-01-05,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.65,6.229166666666668,16.6,149.5,24.0,0.0,0.9166666666666666
2018-01-05,SPRINGFIELD PUMP STATION,41.912739,-87.722673,3.5,3.620833333333333,12.3,173.79999999999995,48.0,0.0,0.9583333333333334
2018-01-05,VILLAGE GARAGE,41.670992,-87.732457,7.75,7.1375,13.3,342.6,48.0,0.0,0.9583333333333334
2018-01-05,VILLAGE HALL,41.80118,-87.832349,8.3,8.3,8.3,16.6,2.0,0.0,1.0
2018-01-05,WASHINGTON HS,41.687165,-87.539315,,,,0.0,2.0,,
2018-01-06,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.8,10.004166666666665,15.6,480.19999999999993,48.0,0.0,0.7916666666666666
2018-01-06,LIBERTY SCHOOL,41.864426,-87.748902,7.45,7.641666666666667,13.9,366.8,48.0,0.0,0.9166666666666666
2018-01-06,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.2,9.699999999999998,20.4,465.59999999999985,48.0,0.0,0.6666666666666666
2018-01-06,REGIONAL OFFICE BUILDING,42.060285,-87.863225,8.05,9.374999999999998,21.5,225.0,24.0,0.0,0.6666666666666666
2018-01-06,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.1,5.825,14.9,279.6,48.0,0.0,0.8333333333333334
2018-01-06,VILLAGE GARAGE,41.670992,-87.732457,8.25,8.737499999999999,16.2,419.39999999999986,48.0,0.0,0.8333333333333334
2018-01-07,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.2,10.64583333333333,17.0,510.99999999999983,48.0,0.0,0.7916666666666666
2018-01-07,LIBERTY SCHOOL,41.864426,-87.748902,9.5,9.475,14.8,454.8,48.0,0.0,0.875
2018-01-07,NORTHBROOK WATER PLANT,42.139996,-87.799227,14.45,14.033333333333335,20.6,673.6000000000001,48.0,0.0,0.20833333333333331
2018-01-07,REGIONAL OFFICE BUILDING,42.060285,-87.863225,15.4,15.25,20.0,366.0,24.0,0.0,0.125
2018-01-07,SPRINGFIELD PUMP STATION,41.912739,-87.722673,6.55,6.925,12.3,332.4,48.0,0.0,0.875
2018-01-07,VILLAGE GARAGE,41.670992,-87.732457,8.2,8.412500000000003,13.1,403.8000000000001,48.0,0.0,0.875
2018-01-08,COM ED MAINTENANCE BLDG,41.7514,-87.713488,14.7,14.8,19.4,325.6,50.0,0.0,0.18181818181818185
2018-01-08,GRAVES ES,41.782766,-87.80537700000002,20.1,20.1,20.1,40.2,2.0,0.0,0.0
2018-01-08,IEPA TRAILER,41.965193,-87.876265,19.4,19.4,19.4,19.4,1.0,0.0,0.0
2018-01-08,LIBERTY SCHOOL,41.864426,-87.748902,13.2,13.858333333333327,23.1,665.1999999999998,50.0,0.0,0.2916666666666667
2018-01-08,MAYFAIR PUMP STATION,41.965485,-87.749928,19.0,19.0,19.0,19.0,1.0,0.0,0.0
2018-01-08,NORTHBROOK WATER PLANT,42.139996,-87.799227,17.5,17.504,27.8,875.2,50.0,0.0,0.12
2018-01-08,REGIONAL OFFICE BUILDING,42.060285,-87.863225,18.15,18.120833333333334,29.7,434.9,24.0,0.0,0.08333333333333333
2018-01-08,SPRINGFIELD PUMP STATION,41.912739,-87.722673,14.0,15.235999999999995,27.2,761.7999999999997,50.0,0.0,0.36
2018-01-08,VILLAGE GARAGE,41.670992,-87.732457,12.9,13.927999999999995,22.6,696.3999999999999,50.0,0.0,0.36
2018-01-08,VILLAGE HALL,41.80118,-87.832349,19.1,19.1,19.5,76.4,4.0,0.0,0.0
2018-01-08,WASHINGTON HS,41.687165,-87.539315,19.4,19.4,19.4,38.8,4.0,0.0,0.0
2018-01-09,COM ED MAINTENANCE BLDG,41.7514,-87.713488,20.8,21.891666666666666,32.4,1050.8,48.0,0.0,0.0
2018-01-09,GRAVES ES,41.782766,-87.80537700000002,26.0,26.0,26.0,52.0,2.0,0.0,0.0
2018-01-09,LIBERTY SCHOOL,41.864426,-87.748902,20.0,20.268,29.3,1013.4,50.0,0.0,0.0
2018-01-09,MAYFAIR PUMP STATION,41.965485,-87.749928,30.2,30.2,30.2,30.2,1.0,0.0,0.0
2018-01-09,NORTHBROOK WATER PLANT,42.139996,-87.799227,23.9,26.22608695652175,47.2,1206.4000000000005,48.0,0.08695652173913042,0.0
2018-01-09,REGIONAL OFFICE BUILDING,42.060285,-87.863225,27.45,29.279166666666665,50.6,702.6999999999998,24.0,0.16666666666666666,0.0
2018-01-09,SPRINGFIELD PUMP STATION,41.912739,-87.722673,24.15,25.07083333333333,44.8,1203.3999999999996,48.0,0.125,0.04166666666666666
2018-01-09,VILLAGE GARAGE,41.670992,-87.732457,18.65,18.670833333333327,29.1,896.1999999999997,48.0,0.0,0.08333333333333333
2018-01-09,WASHINGTON HS,41.687165,-87.539315,27.0,27.0,27.0,54.0,2.0,0.0,0.0
2018-01-10,COM ED MAINTENANCE BLDG,41.7514,-87.713488,6.95,10.462500000000004,28.1,502.20000000000016,48.0,0.0,0.75
2018-01-10,LIBERTY SCHOOL,41.864426,-87.748902,8.9,10.395999999999997,23.4,519.7999999999998,50.0,0.0,0.64
2018-01-10,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.6,11.820833333333333,29.9,567.3999999999999,48.0,0.0,0.75
2018-01-10,REGIONAL OFFICE BUILDING,42.060285,-87.863225,11.4,13.20833333333333,27.9,316.99999999999994,24.0,0.0,0.5833333333333334
2018-01-10,SPRINGFIELD PUMP STATION,41.912739,-87.722673,5.2,9.986956521739131,26.4,459.4,48.0,0.0,0.7391304347826086
2018-01-10,VILLAGE GARAGE,41.670992,-87.732457,6.1,9.154166666666663,23.9,439.3999999999999,48.0,0.0,0.75
2018-01-11,COM ED MAINTENANCE BLDG,41.7514,-87.713488,3.7,3.966666666666667,8.8,190.4,48.0,0.0,1.0
2018-01-11,GRAVES ES,41.782766,-87.80537700000002,4.1,4.1,4.1,8.2,2.0,0.0,1.0
2018-01-11,IEPA TRAILER,41.965193,-87.876265,5.0,5.0,5.0,5.0,1.0,0.0,1.0
2018-01-11,LIBERTY SCHOOL,41.864426,-87.748902,6.0,6.816666666666667,18.1,327.2000000000001,48.0,0.0,0.9583333333333334
2018-01-11,MAYFAIR PUMP STATION,41.965485,-87.749928,,,,0.0,1.0,,
2018-01-11,NORTHBROOK WATER PLANT,42.139996,-87.799227,4.0,3.6520000000000006,8.7,182.6,50.0,0.0,1.0
2018-01-11,REGIONAL OFFICE BUILDING,42.060285,-87.863225,5.65,6.433333333333331,15.2,154.39999999999995,24.0,0.0,0.9583333333333334
2018-01-11,SPRINGFIELD PUMP STATION,41.912739,-87.722673,2.6,1.9791666666666672,8.8,95.00000000000004,48.0,0.0,1.0
2018-01-11,VILLAGE GARAGE,41.670992,-87.732457,4.949999999999998,4.716666666666669,7.8,226.40000000000006,48.0,0.0,1.0
2018-01-11,VILLAGE HALL,41.80118,-87.832349,4.7,4.7,4.7,9.4,2.0,0.0,1.0
2018-01-11,WASHINGTON HS,41.687165,-87.539315,4.3,4.3,4.3,8.6,2.0,0.0,1.0
2018-01-12,COM ED MAINTENANCE BLDG,41.7514,-87.713488,2.9000000000000004,3.5958333333333337,9.5,172.60000000000005,48.0,0.0,1.0
2018-01-12,LIBERTY SCHOOL,41.864426,-87.748902,4.6,6.0375000000000005,16.6,289.8,48.0,0.0,0.9166666666666666
2018-01-12,NORTHBROOK WATER PLANT,42.139996,-87.799227,3.6,3.5458333333333325,7.2,170.19999999999996,48.0,0.0,1.0
2018-01-12,REGIONAL OFFICE BUILDING,42.060285,-87.863225,3.5,3.933333333333333,8.3,94.4,24.0,0.0,1.0
2018-01-12,SPRINGFIELD PUMP STATION,41.912739,-87.722673,3.5,4.470833333333332,14.0,214.59999999999997,48.0,0.0,0.9166666666666666
2018-01-12,VILLAGE GARAGE,41.670992,-87.732457,5.15,7.1375,37.5,342.6,48.0,0.04166666666666666,0.875
2018-01-13,COM ED MAINTENANCE BLDG,41.7514,-87.713488,5.1,4.904166666666666,7.4,235.39999999999995,48.0,0.0,1.0
2018-01-13,LIBERTY SCHOOL,41.864426,-87.748902,2.2,2.311111111111112,5.0,41.6,48.0,0.0,1.0
2018-01-13,MAYFAIR PUMP STATION,41.965485,-87.749928,5.8,5.8,5.8,5.8,1.0,0.0,1.0
2018-01-13,NORTHBROOK WATER PLANT,42.139996,-87.799227,4.5,5.920833333333333,14.9,284.2000000000001,48.0,0.0,0.875
2018-01-13,REGIONAL OFFICE BUILDING,42.060285,-87.863225,6.1,6.349999999999999,22.2,152.39999999999995,24.0,0.0,0.875
2018-01-13,SPRINGFIELD PUMP STATION,41.912739,-87.722673,2.6,2.5571428571428565,7.9,107.39999999999998,48.0,0.0,1.0
2018-01-13,VILLAGE GARAGE,41.670992,-87.732457,5.1,5.8,14.1,278.4,48.0,0.0,0.9583333333333334
2018-01-14,COM ED MAINTENANCE BLDG,41.7514,-87.713488,7.8,8.26,19.0,413.0,50.0,0.0,0.8
2018-01-14,GRAVES ES,41.782766,-87.80537700000002,8.6,8.6,8.6,17.2,2.0,0.0,1.0
2018-01-14,IEPA TRAILER,41.965193,-87.876265,8.7,8.7,8.7,8.7,1.0,0.0,1.0
2018-01-14,LIBERTY SCHOOL,41.864426,-87.748902,8.1,8.1,8.1,16.2,50.0,0.0,1.0
2018-01-14,MAYFAIR PUMP STATION,41.965485,-87.749928,8.1,8.1,8.1,8.1,1.0,0.0,1.0
2018-01-14,NORTHBROOK WATER PLANT,42.139996,-87.799227,8.7,8.368,15.6,418.4,50.0,0.0,0.6
2018-01-14,REGIONAL OFFICE BUILDING,42.060285,-87.863225,10.55,10.537499999999998,20.6,252.89999999999995,24.0,0.0,0.625
2018-01-14,SPRINGFIELD PUMP STATION,41.912739,-87.722673,7.9,7.763636363636365,12.3,170.8,50.0,0.0,0.9090909090909092
2018-01-14,VILLAGE GARAGE,41.670992,-87.732457,6.3,7.864000000000001,14.8,393.2000000000001,50.0,0.0,0.72
2018-01-14,VILLAGE HALL,41.80118,-87.832349,,,,0.0,4.0,,
2018-01-14,WASHINGTON HS,41.687165,-87.539315,9.45,9.45,9.5,37.8,4.0,0.0,1.0
2018-01-15,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.55,9.991666666666667,14.1,479.60000000000014,48.0,0.0,0.8333333333333334
2018-01-15,LIBERTY SCHOOL,41.864426,-87.748902,,,,0.0,48.0,,
2018-01-15,NORTHBROOK WATER PLANT,42.139996,-87.799227,13.7,14.441666666666668,23.1,693.2,48.0,0.0,0.2916666666666667
2018-01-15,REGIONAL OFFICE BUILDING,42.060285,-87.863225,12.85,12.116666666666667,17.9,290.8,24.0,0.0,0.375
2018-01-15,SPRINGFIELD PUMP STATION,41.912739,-87.722673,,,,0.0,48.0,,
2018-01-15,VILLAGE GARAGE,41.670992,-87.732457,8.55,9.154166666666663,19.6,439.39999999999986,48.0,0.0,0.875
2018-01-16,COM ED MAINTENANCE BLDG,41.7514,-87.713488,8.6,9.29130434782609,16.6,427.40000000000015,48.0,0.0,0.8695652173913043
2018-01-16,LIBERTY SCHOOL,41.864426,-87.748902,4.65,6.799999999999999,12.6,108.79999999999998,48.0,0.0,0.875
2018-01-16,NORTHBROOK WATER PLANT,42.139996,-87.799227,9.75,8.950000000000003,16.2,429.6,48.0,0.0,0.6666666666666666
2018-01-16,REGIONAL OFFICE BUILDING,42.060285,-87.863225,9.05,8.695833333333335,15.4,208.7,24.0,0.0,0.7083333333333334
2018-01-16,SPRINGFIELD PUMP STATION,41.912739,-87.722673,,,,0.0,48.0,,
2018-01-16,VILLAGE GARAGE,41.670992,-87.732457,8.8,8.79166666666667,11.7,422.00000000000017,48.0,0.0,1.0
2018-01-17,COM ED MAINTENANCE BLDG,41.7514,-87.713488,10.95,11.054166666666665,16.0,530.5999999999998,48.0,0.0,0.5833333333333334
2018-01-17,GRAVES ES,41.782766,-87.80537700000002,14.4,14.4,14.4,28.8,2.0,0.0,0.0
2018-01-17,IEPA TRAILER,41.965193,-87.876265,17.2,17.2,17.2,17.2,1.0,0.0,0.0
2018-01-17,LIBERTY SCHOOL,41.864426,-87.748902,9.1,8.979166666666666,16.2,431.0,48.0,0.0,0.875
2018-01-17,MAYFAIR PUMP STATION,41.965485,-87.749928,11.8,11.8,11.8,11.8,1.0,0.0,1.0
2018-01-17,NORTHBROOK WATER PLANT,42.139996,-87.799227,10.6,9.951999999999996,18.5,497.59999999999985,50.0,0.0,0.64
2018-01-17,REGIONAL OFFICE BUILDING,42.060285,-87.863225,11.6,13.15416666666667,28.9,315.7000000000001,24.0,0.0,0.5416666666666666
2018-01-17,SPRINGFIELD PUMP STATION,41.912739,-87.722673,18.450000000000006,18.887500000000006,33.4,302.2000000000001,48.0,0.0,0.0
2018-01-17,VILLAGE GARAGE,41.670992,-87.732457,9.75,10.070833333333333,15.8,483.3999999999999,48.0,0.0,0.7083333333333334
2018-01-17,VILLAGE HALL,41.80118,-87.832349,14.5,14.5,14.5,29.0,2.0,0.0,0.0
2018-01-17,WASHINGTON HS,41.687165,-87.539315,12.5,12.5,12.5,25.0,2.0,0.0,0.0
2018-01-18,COM ED MAINTENANCE BLDG,41.7514,-87.713488,12.85,12.7375,17.5,611.4,48.0,0.0,0.4583333333333333
2018-01-18,LIBERTY SCHOOL,41.864426,-87.748902,10.7,10.741666666666665,17.8,515.5999999999998,48.0,0.0,0.6666666666666666
2018-01-18,NORTHBROOK WATER PLANT,42.139996,-87.799227,15.1,14.241666666666658,22.4,683.5999999999996,48.0,0.0,0.25
2018-01-18,REGIONAL OFFICE BUILDING,42.060285,-87.863225,18.0,16.858333333333338,22.4,404.60000000000014,24.0,0.0,0.125
2018-01-18,SPRINGFIELD PUMP STATION,41.912739,-87.722673,14.9,15.58823529411765,22.8,530.0000000000001,48.0,0.0,0.2352941176470588
2018-01-18,VILLAGE GARAGE,41.670992,-87.732457,11.6,12.056521739130435,22.2,554.6000000000001,48.0,0.0,0.5217391304347826
2018-01-19,COM ED MAINTENANCE BLDG,41.7514,-87.713488,11.25,11.291666666666664,16.1,542.0,48.0,0.0,0.625
2018-01-19,LIBERTY SCHOOL,41.864426,-87.748902,10.1,10.091666666666667,15.6,484.4,48.0,0.0,0.75
2018-01-19,NORTHBROOK WATER PLANT,42.139996,-87.799227,11.8,12.275,20.4,589.2,48.0,0.0,0.5416666666666666
2018-01-19,REGIONAL OFFICE BUILDING,42.060285,-87.863225,13.45,13.7875,22.4,330.9000000000001,24.0,0.0,0.2916666666666667
2018-01-19,SPRINGFIELD PUMP STATION,41.912739,-87.722673,10.95,11.040909090909093,25.5,485.8,48.0,0.0,0.5
2018-01-19,VILLAGE GARAGE,41.670992,-87.732457,10.4,10.674999999999997,14.7,512.3999999999999,48.0,0.0,0.75
2018-01-20,COM ED MAINTENANCE BLDG,41.7514,-87.713488,11.7,12.039999999999996,20.2,601.9999999999998,50.0,0.0,0.64
2018-01-20,GRAVES ES,41.782766,-87.80537700000002,13.6,13.6,13.6,27.2,2.0,0.0,0.0
2018-01-20,IEPA TRAILER,41.965193,-87.876265,16.4,16.4,16.4,16.4,1.0,0.0,0.0
2018-01-20,LIBERTY SCHOOL,41.864426,-87.748902,10.5,10.724,19.6,536.2,50.0,0.0,0.64
2018-01-20,MAYFAIR PUMP STATION,41.965485,-87.749928,12.8,12.8,12.8,12.8,1.0,0.0,0.0
2018-01-20,NORTHBROOK WATER PLANT,42.139996,-87.799227,12.1,13.984000000000002,22.1,699.2,50.0,0.0,0.48
2018-01-20,REGIONAL OFFICE BUILDING,42.060285,-87.863225,14.1,15.35,24.4,368.4,24.0,0.0,0.20833333333333331
2018-01-20,SPRINGFIELD PUMP STATION,41.912739,-87.722673,9.2,10.33333333333333,22.8,495.99999999999983,50.0,0.0,0.625
2018-01-20,VILLAGE GARAGE,41.670992,-87.732457,10.7,11.076,17.5,553.8,50.0,0.0,0.64
2018-01-20,VILLAGE HALL,41.80118,-87.832349,11.95,11.95,13.9,47.8,4.0,0.0,0.5
2018-01-20,WASHINGTON HS,41.687165,-87.539315,13.1,13.1,13.3,52.4,4.0,0.0,0.0
2018-01-21,COM ED MAINTENANCE BLDG,41.7514,-87.713488,12.8,13.33333333333333,23.5,639.9999999999999,48.0,0.0,0.375
2018-01-21,LIBERTY SCHOOL,41.864426,-87.748902,14.3,14.479166666666671,25.2,695.0000000000003,48.0,0.0,0.4166666666666667
2018-01-21,NORTHBROOK WATER PLANT,42.139996,-87.799227,17.4,16.84166666666667,33.5,808.4000000000002,48.0,0.0,0.20833333333333331
